method	dataset	sample_id	cancer	platform	sender_compartment	receiver_compartment	ligand	receptor	pathway	commot_mean_score	sender_spots	receiver_spots	distance_threshold_array_units
commot_pilot_v1	GSE283052	GSM8655161_P09	colorectal cancer	Visium	ambiguous_or_low_signal	tumor_like	JAG1	NOTCH2	NOTCH	4.326963336068056e-05	417	1546	2.5
commot_pilot_v1	GSE283052	GSM8655161_P09	colorectal cancer	Visium	ambiguous_or_low_signal	stroma_fibroblast	JAG1	NOTCH2	NOTCH	0.00012603375305699055	417	340	2.5
commot_pilot_v1	GSE283052	GSM8655161_P09	colorectal cancer	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	JAG1	NOTCH2	NOTCH	0.0003222212285951797	417	417	2.5
commot_pilot_v1	GSE283052	GSM8655161_P09	colorectal cancer	Visium	tumor_like	tumor_like	WNT5A	FZD5	WNT	9.864944058287655e-05	1546	1546	2.5
commot_pilot_v1	GSE283052	GSM8655161_P09	colorectal cancer	Visium	tumor_like	stroma_fibroblast	WNT5A	FZD5	WNT	4.261929140140763e-06	1546	340	2.5
commot_pilot_v1	GSE283052	GSM8655161_P09	colorectal cancer	Visium	tumor_like	ambiguous_or_low_signal	WNT5A	FZD5	WNT	1.2419112478446734e-05	1546	417	2.5
commot_pilot_v1	GSE283052	GSM8655161_P09	colorectal cancer	Visium	immune	immune	WNT5A	FZD5	WNT	0.006944444444444512	12	12	2.5
commot_pilot_v1	GSE283052	GSM8655161_P09	colorectal cancer	Visium	stroma_fibroblast	tumor_like	WNT5A	FZD5	WNT	8.378145447764378e-05	340	1546	2.5
commot_pilot_v1	GSE283052	GSM8655161_P09	colorectal cancer	Visium	stroma_fibroblast	stroma_fibroblast	WNT5A	FZD5	WNT	0.00031999932546282256	340	340	2.5
commot_pilot_v1	GSE283052	GSM8655161_P09	colorectal cancer	Visium	stroma_fibroblast	ambiguous_or_low_signal	WNT5A	FZD5	WNT	0.00010268762903464456	340	417	2.5
commot_pilot_v1	GSE283052	GSM8655161_P09	colorectal cancer	Visium	ambiguous_or_low_signal	tumor_like	WNT5A	FZD5	WNT	9.437755845462129e-05	417	1546	2.5
commot_pilot_v1	GSE283052	GSM8655161_P09	colorectal cancer	Visium	ambiguous_or_low_signal	stroma_fibroblast	WNT5A	FZD5	WNT	3.73325497288667e-05	417	340	2.5
commot_pilot_v1	GSE283052	GSM8655161_P09	colorectal cancer	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	WNT5A	FZD5	WNT	0.00016822096497183232	417	417	2.5
commot_pilot_v1	GSE283052	GSM8655161_P09	colorectal cancer	Visium	tumor_like	tumor_like	EGF	EGFR	EGF/ERBB	4.183897350588844e-07	1546	1546	2.5
commot_pilot_v1	GSE283052	GSM8655161_P09	colorectal cancer	Visium	stroma_fibroblast	ambiguous_or_low_signal	EGF	EGFR	EGF/ERBB	7.053181228480519e-06	340	417	2.5
commot_pilot_v1	GSE283052	GSM8655161_P09	colorectal cancer	Visium	tumor_like	tumor_like	HBEGF	EGFR	EGF/ERBB	8.236260381450303e-05	1546	1546	2.5
commot_pilot_v1	GSE283052	GSM8655161_P09	colorectal cancer	Visium	tumor_like	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	5.351832866195654e-06	1546	340	2.5
commot_pilot_v1	GSE283052	GSM8655161_P09	colorectal cancer	Visium	tumor_like	ambiguous_or_low_signal	HBEGF	EGFR	EGF/ERBB	1.137163671744192e-05	1546	417	2.5
commot_pilot_v1	GSE283052	GSM8655161_P09	colorectal cancer	Visium	stroma_fibroblast	tumor_like	HBEGF	EGFR	EGF/ERBB	1.3783624401115348e-05	340	1546	2.5
commot_pilot_v1	GSE283052	GSM8655161_P09	colorectal cancer	Visium	stroma_fibroblast	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	0.00011749063626831187	340	340	2.5
commot_pilot_v1	GSE283052	GSM8655161_P09	colorectal cancer	Visium	stroma_fibroblast	ambiguous_or_low_signal	HBEGF	EGFR	EGF/ERBB	1.5323731290722716e-05	340	417	2.5
commot_pilot_v1	GSE283052	GSM8655161_P09	colorectal cancer	Visium	ambiguous_or_low_signal	tumor_like	HBEGF	EGFR	EGF/ERBB	9.85111289825865e-06	417	1546	2.5
commot_pilot_v1	GSE283052	GSM8655161_P09	colorectal cancer	Visium	ambiguous_or_low_signal	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	2.8709912340274033e-05	417	340	2.5
commot_pilot_v1	GSE283052	GSM8655161_P09	colorectal cancer	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	HBEGF	EGFR	EGF/ERBB	6.083579186477769e-05	417	417	2.5
commot_pilot_v1	GSE283052	GSM8655161_P09	colorectal cancer	Visium	tumor_like	tumor_like	COL1A1	ITGA2	ECM-integrin	0.0003117558615729285	1546	1546	2.5
commot_pilot_v1	GSE283052	GSM8655161_P09	colorectal cancer	Visium	tumor_like	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	1.1505264622827602e-06	1546	340	2.5
commot_pilot_v1	GSE283052	GSM8655161_P09	colorectal cancer	Visium	tumor_like	ambiguous_or_low_signal	COL1A1	ITGA2	ECM-integrin	2.018624339008192e-06	1546	417	2.5
commot_pilot_v1	GSE283052	GSM8655161_P09	colorectal cancer	Visium	stroma_fibroblast	tumor_like	COL1A1	ITGA2	ECM-integrin	1.7286744884355816e-05	340	1546	2.5
commot_pilot_v1	GSE283052	GSM8655161_P09	colorectal cancer	Visium	stroma_fibroblast	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	0.002129613416254144	340	340	2.5
commot_pilot_v1	GSE283052	GSM8655161_P09	colorectal cancer	Visium	stroma_fibroblast	ambiguous_or_low_signal	COL1A1	ITGA2	ECM-integrin	1.0974223181933706e-05	340	417	2.5
commot_pilot_v1	GSE283052	GSM8655161_P09	colorectal cancer	Visium	ambiguous_or_low_signal	tumor_like	COL1A1	ITGA2	ECM-integrin	2.1376000229178086e-05	417	1546	2.5
commot_pilot_v1	GSE283052	GSM8655161_P09	colorectal cancer	Visium	ambiguous_or_low_signal	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	1.560111688099137e-05	417	340	2.5
commot_pilot_v1	GSE283052	GSM8655161_P09	colorectal cancer	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	COL1A1	ITGA2	ECM-integrin	0.0006449097059684338	417	417	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	tumor_like	tumor_like	TGFB1	TGFBR1	TGFB	1.4954043342060656e-05	2353	2353	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	tumor_like	stroma_fibroblast	TGFB1	TGFBR1	TGFB	4.590844985492835e-06	2353	26	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	tumor_like	ambiguous_or_low_signal	TGFB1	TGFBR1	TGFB	1.7571400059031477e-05	2353	86	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	stroma_fibroblast	tumor_like	TGFB1	TGFBR1	TGFB	2.5032870965104505e-05	26	2353	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	stroma_fibroblast	stroma_fibroblast	TGFB1	TGFBR1	TGFB	0.0040506842720261236	26	26	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	stroma_fibroblast	ambiguous_or_low_signal	TGFB1	TGFBR1	TGFB	0.00022369931820689405	26	86	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	ambiguous_or_low_signal	tumor_like	TGFB1	TGFBR1	TGFB	4.013911917569071e-05	86	2353	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	ambiguous_or_low_signal	stroma_fibroblast	TGFB1	TGFBR1	TGFB	0.000303442355784307	86	26	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	TGFB1	TGFBR1	TGFB	0.0009578764481254158	86	86	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	tumor_like	tumor_like	TGFB1	TGFBR2	TGFB	2.1785273126535937e-05	2353	2353	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	tumor_like	stroma_fibroblast	TGFB1	TGFBR2	TGFB	9.539307136582305e-06	2353	26	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	tumor_like	ambiguous_or_low_signal	TGFB1	TGFBR2	TGFB	1.0251680387710416e-05	2353	86	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	stroma_fibroblast	tumor_like	TGFB1	TGFBR2	TGFB	5.605199745604526e-08	26	2353	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	stroma_fibroblast	stroma_fibroblast	TGFB1	TGFBR2	TGFB	0.011372574266704823	26	26	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	stroma_fibroblast	ambiguous_or_low_signal	TGFB1	TGFBR2	TGFB	0.00028304867379968824	26	86	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	ambiguous_or_low_signal	tumor_like	TGFB1	TGFBR2	TGFB	3.2840382968871165e-05	86	2353	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	ambiguous_or_low_signal	stroma_fibroblast	TGFB1	TGFBR2	TGFB	0.00035973797237805546	86	26	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	TGFB1	TGFBR2	TGFB	0.0018475772103173649	86	86	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	tumor_like	tumor_like	CXCL12	CXCR4	CXCL chemokine	3.3725993405098836e-06	2353	2353	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	tumor_like	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	2.1260606282067427e-05	2353	26	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	tumor_like	ambiguous_or_low_signal	CXCL12	CXCR4	CXCL chemokine	1.3993970360772298e-07	2353	86	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	stroma_fibroblast	tumor_like	CXCL12	CXCR4	CXCL chemokine	1.5661260271093914e-05	26	2353	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	stroma_fibroblast	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	0.0028725314473012887	26	26	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	stroma_fibroblast	ambiguous_or_low_signal	CXCL12	CXCR4	CXCL chemokine	4.4399690737849466e-05	26	86	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	ambiguous_or_low_signal	tumor_like	CXCL12	CXCR4	CXCL chemokine	1.986254992846886e-05	86	2353	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	ambiguous_or_low_signal	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	0.0005700091590787769	86	26	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	CXCL12	CXCR4	CXCL chemokine	0.00036575404846086584	86	86	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	tumor_like	tumor_like	CXCL9	CXCR3	CXCL chemokine	6.814652075086669e-10	2353	2353	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	stroma_fibroblast	tumor_like	CXCL9	CXCR3	CXCL chemokine	1.6222399999964756e-05	26	2353	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	ambiguous_or_low_signal	tumor_like	CXCL9	CXCR3	CXCL chemokine	1.864520503799876e-08	86	2353	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	tumor_like	tumor_like	CCL2	CCR2	CCL chemokine	1.806159690886599e-07	2353	2353	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	tumor_like	stroma_fibroblast	CCL2	CCR2	CCL chemokine	9.62202074275358e-06	2353	26	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	tumor_like	ambiguous_or_low_signal	CCL2	CCR2	CCL chemokine	2.755389496769114e-09	2353	86	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	stroma_fibroblast	stroma_fibroblast	CCL2	CCR2	CCL chemokine	0.0011330886908292022	26	26	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	stroma_fibroblast	ambiguous_or_low_signal	CCL2	CCR2	CCL chemokine	1.6993677776168605e-06	26	86	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	ambiguous_or_low_signal	tumor_like	CCL2	CCR2	CCL chemokine	4.941736921693254e-06	86	2353	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	ambiguous_or_low_signal	stroma_fibroblast	CCL2	CCR2	CCL chemokine	0.00028862972271881507	86	26	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	CCL2	CCR2	CCL chemokine	0.00026982729023005157	86	86	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	tumor_like	tumor_like	VEGFA	KDR	VEGF	7.487740713677316e-06	2353	2353	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	tumor_like	stroma_fibroblast	VEGFA	KDR	VEGF	9.001194596239254e-06	2353	26	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	tumor_like	ambiguous_or_low_signal	VEGFA	KDR	VEGF	2.2785836497011103e-05	2353	86	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	stroma_fibroblast	tumor_like	VEGFA	KDR	VEGF	1.636331687399582e-05	26	2353	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	stroma_fibroblast	stroma_fibroblast	VEGFA	KDR	VEGF	0.005071645809774136	26	26	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	stroma_fibroblast	ambiguous_or_low_signal	VEGFA	KDR	VEGF	1.3717688082072729e-06	26	86	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	ambiguous_or_low_signal	tumor_like	VEGFA	KDR	VEGF	2.6795697490114993e-06	86	2353	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	ambiguous_or_low_signal	stroma_fibroblast	VEGFA	KDR	VEGF	0.0004565708182397032	86	26	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	VEGFA	KDR	VEGF	0.0003226117391945231	86	86	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	tumor_like	tumor_like	SPP1	CD44	SPP1	9.138024948623825e-05	2353	2353	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	tumor_like	stroma_fibroblast	SPP1	CD44	SPP1	1.3045924379360799e-05	2353	26	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	tumor_like	ambiguous_or_low_signal	SPP1	CD44	SPP1	1.0623922132235962e-05	2353	86	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	stroma_fibroblast	tumor_like	SPP1	CD44	SPP1	4.844851730967393e-07	26	2353	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	stroma_fibroblast	stroma_fibroblast	SPP1	CD44	SPP1	0.008890410123958812	26	26	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	stroma_fibroblast	ambiguous_or_low_signal	SPP1	CD44	SPP1	6.249020985690586e-06	26	86	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	ambiguous_or_low_signal	tumor_like	SPP1	CD44	SPP1	1.4012369534193371e-05	86	2353	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	ambiguous_or_low_signal	stroma_fibroblast	SPP1	CD44	SPP1	3.66474461232232e-05	86	26	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	SPP1	CD44	SPP1	0.0023140989149834736	86	86	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	tumor_like	tumor_like	SPP1	ITGAV	SPP1	4.822575277609348e-05	2353	2353	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	tumor_like	stroma_fibroblast	SPP1	ITGAV	SPP1	7.405322815087718e-05	2353	26	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	tumor_like	ambiguous_or_low_signal	SPP1	ITGAV	SPP1	2.0151236700007482e-05	2353	86	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	stroma_fibroblast	tumor_like	SPP1	ITGAV	SPP1	1.8328785217973723e-05	26	2353	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	stroma_fibroblast	stroma_fibroblast	SPP1	ITGAV	SPP1	0.004796161035828891	26	26	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	stroma_fibroblast	ambiguous_or_low_signal	SPP1	ITGAV	SPP1	3.7096077403663366e-05	26	86	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	ambiguous_or_low_signal	tumor_like	SPP1	ITGAV	SPP1	1.4005057406709793e-05	86	2353	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	ambiguous_or_low_signal	stroma_fibroblast	SPP1	ITGAV	SPP1	0.00023069406300797848	86	26	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	SPP1	ITGAV	SPP1	0.0014355865778228278	86	86	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	tumor_like	tumor_like	MIF	CD74	MIF	0.00042869309850371675	2353	2353	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	tumor_like	stroma_fibroblast	MIF	CD74	MIF	2.5828490871082873e-05	2353	26	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	tumor_like	ambiguous_or_low_signal	MIF	CD74	MIF	2.8917563016020257e-05	2353	86	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	stroma_fibroblast	tumor_like	MIF	CD74	MIF	7.5535288197066095e-06	26	2353	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	stroma_fibroblast	stroma_fibroblast	MIF	CD74	MIF	0.12943462808807563	26	26	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	stroma_fibroblast	ambiguous_or_low_signal	MIF	CD74	MIF	0.000513087194996336	26	86	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	ambiguous_or_low_signal	tumor_like	MIF	CD74	MIF	1.4982470672292814e-05	86	2353	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	ambiguous_or_low_signal	stroma_fibroblast	MIF	CD74	MIF	0.00041236851428887774	86	26	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	MIF	CD74	MIF	0.01919970751963122	86	86	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	tumor_like	tumor_like	DLL4	NOTCH1	NOTCH	2.8110155076085837e-05	2353	2353	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	tumor_like	stroma_fibroblast	DLL4	NOTCH1	NOTCH	3.581683157746622e-06	2353	26	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	tumor_like	ambiguous_or_low_signal	DLL4	NOTCH1	NOTCH	5.66297925321499e-06	2353	86	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	stroma_fibroblast	tumor_like	DLL4	NOTCH1	NOTCH	3.038845600277888e-05	26	2353	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	stroma_fibroblast	stroma_fibroblast	DLL4	NOTCH1	NOTCH	0.010131602164099208	26	26	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	stroma_fibroblast	ambiguous_or_low_signal	DLL4	NOTCH1	NOTCH	0.00013056291425851503	26	86	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	ambiguous_or_low_signal	tumor_like	DLL4	NOTCH1	NOTCH	5.795903865182182e-06	86	2353	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	ambiguous_or_low_signal	stroma_fibroblast	DLL4	NOTCH1	NOTCH	1.0943868422913983e-08	86	26	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	DLL4	NOTCH1	NOTCH	0.0010582920929217419	86	86	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	tumor_like	tumor_like	JAG1	NOTCH2	NOTCH	0.00014652459095992372	2353	2353	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	tumor_like	stroma_fibroblast	JAG1	NOTCH2	NOTCH	1.9613518787932118e-05	2353	26	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	tumor_like	ambiguous_or_low_signal	JAG1	NOTCH2	NOTCH	6.428356518239078e-05	2353	86	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	stroma_fibroblast	tumor_like	JAG1	NOTCH2	NOTCH	6.179968416559577e-05	26	2353	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	stroma_fibroblast	stroma_fibroblast	JAG1	NOTCH2	NOTCH	0.0048198220939084	26	26	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	stroma_fibroblast	ambiguous_or_low_signal	JAG1	NOTCH2	NOTCH	0.0002258842726285039	26	86	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	ambiguous_or_low_signal	tumor_like	JAG1	NOTCH2	NOTCH	7.31764801530704e-05	86	2353	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	ambiguous_or_low_signal	stroma_fibroblast	JAG1	NOTCH2	NOTCH	0.0009094966964268364	86	26	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	JAG1	NOTCH2	NOTCH	0.0017789187351308238	86	86	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	tumor_like	tumor_like	WNT5A	FZD5	WNT	3.7815033954063746e-05	2353	2353	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	tumor_like	stroma_fibroblast	WNT5A	FZD5	WNT	3.634846156447457e-08	2353	26	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	tumor_like	ambiguous_or_low_signal	WNT5A	FZD5	WNT	2.18510647857119e-06	2353	86	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	stroma_fibroblast	tumor_like	WNT5A	FZD5	WNT	0.00012027110572312353	26	2353	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	stroma_fibroblast	stroma_fibroblast	WNT5A	FZD5	WNT	0.0014792899408283993	26	26	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	stroma_fibroblast	ambiguous_or_low_signal	WNT5A	FZD5	WNT	0.0002949838938412768	26	86	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	ambiguous_or_low_signal	tumor_like	WNT5A	FZD5	WNT	4.291718481452442e-05	86	2353	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	ambiguous_or_low_signal	stroma_fibroblast	WNT5A	FZD5	WNT	0.00014907573047107987	86	26	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	WNT5A	FZD5	WNT	0.001643191787596552	86	86	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	tumor_like	tumor_like	EGF	EGFR	EGF/ERBB	7.22441382277787e-07	2353	2353	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	tumor_like	tumor_like	HBEGF	EGFR	EGF/ERBB	2.8661939457405287e-05	2353	2353	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	tumor_like	ambiguous_or_low_signal	HBEGF	EGFR	EGF/ERBB	1.416529449404357e-06	2353	86	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	stroma_fibroblast	tumor_like	HBEGF	EGFR	EGF/ERBB	1.917976648305902e-05	26	2353	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	stroma_fibroblast	ambiguous_or_low_signal	HBEGF	EGFR	EGF/ERBB	1.678266643812055e-05	26	86	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	ambiguous_or_low_signal	tumor_like	HBEGF	EGFR	EGF/ERBB	1.5859566432480996e-05	86	2353	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	ambiguous_or_low_signal	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	0.0002716638317579927	86	26	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	HBEGF	EGFR	EGF/ERBB	0.00013494547063043515	86	86	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	tumor_like	tumor_like	COL1A1	ITGA2	ECM-integrin	0.0002335284040539763	2353	2353	2.5
commot_pilot_v1	GSE283052	GSM8655162_P10	colorectal cancer	Visium	tumor_like	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	3.878282729117107e-08	2353	26	2.5
