dataset	sample_id	cancer	pathway	receiver_compartment	target_genes_in_panel	target_genes_detected	target_genes_detected_list	receiver_spots	receiver_target_mean	other_compartment_target_mean	receiver_target_enrichment	receiver_target_positive_spot_fraction	receiver_target_percentile	target_activation_support	matrix_rows	matrix_cols	matrix_nnz
GSE283052	GSM8655162_P10	colorectal cancer	NOTCH	stroma_fibroblast	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	29	0.37931034	0.38024236	0.99754888	0.79310345	0.8	0	36601	4992	13467851
GSE283052	GSM8655162_P10	colorectal cancer	NOTCH	endothelial	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	0	0	0.38023695	2.629939e-09	0	0.4	0	36601	4992	13467851
GSE283052	GSM8655162_P10	colorectal cancer	NOTCH	ambiguous_or_low_signal	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	118	0.37409201	0.38038572	0.9834544	0.69491525	0.6	0	36601	4992	13467851
GSE283052	GSM8655162_P10	colorectal cancer	SPP1	tumor_like	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	4845	0.93267974	1.1621315	0.80255954	0.88648091	0.6	0	36601	4992	13467851
GSE283052	GSM8655162_P10	colorectal cancer	SPP1	immune	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	0	0	0.93943643	1.064468e-09	0	0.4	0	36601	4992	13467851
GSE283052	GSM8655162_P10	colorectal cancer	SPP1	stroma_fibroblast	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	29	1.5574713	0.93582511	1.664276	0.93103448	1	1	36601	4992	13467851
GSE283052	GSM8655162_P10	colorectal cancer	SPP1	endothelial	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	0	0	0.93943643	1.064468e-09	0	0.4	0	36601	4992	13467851
GSE283052	GSM8655162_P10	colorectal cancer	SPP1	ambiguous_or_low_signal	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	118	1.0649718	0.93639721	1.1373077	0.80508475	0.8	0	36601	4992	13467851
GSE283052	GSM8655162_P10	colorectal cancer	TGFB	tumor_like	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	4845	0.55745245	4.829932	0.11541621	0.88503612	0.6	0	36601	4992	13467851
GSE283052	GSM8655162_P10	colorectal cancer	TGFB	immune	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	0	0	0.68326465	1.4635617e-09	0	0.4	0	36601	4992	13467851
GSE283052	GSM8655162_P10	colorectal cancer	TGFB	stroma_fibroblast	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	29	9.1182266	0.63397715	14.382579	1	1	1	36601	4992	13467851
GSE283052	GSM8655162_P10	colorectal cancer	TGFB	endothelial	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	0	0	0.68326465	1.4635617e-09	0	0.4	0	36601	4992	13467851
GSE283052	GSM8655162_P10	colorectal cancer	TGFB	ambiguous_or_low_signal	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	118	3.7760291	0.60838853	6.2066079	0.99152542	0.8	1	36601	4992	13467851
GSE283052	GSM8655162_P10	colorectal cancer	VEGF	tumor_like	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	4845	0.083945157	0.5393586	0.15563886	0.3628483	0.6	0	36601	4992	13467851
GSE283052	GSM8655162_P10	colorectal cancer	VEGF	immune	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	0	0	0.097355769	1.0271605e-08	0	0.4	0	36601	4992	13467851
GSE283052	GSM8655162_P10	colorectal cancer	VEGF	stroma_fibroblast	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	29	0.99014778	0.092138971	10.746243	0.68965517	1	1	36601	4992	13467851
GSE283052	GSM8655162_P10	colorectal cancer	VEGF	endothelial	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	0	0	0.097355769	1.0271605e-08	0	0.4	0	36601	4992	13467851
GSE283052	GSM8655162_P10	colorectal cancer	VEGF	ambiguous_or_low_signal	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	118	0.42857143	0.089337007	4.7972441	0.56779661	0.8	1	36601	4992	13467851
GSE283052	GSM8655162_P10	colorectal cancer	WNT	tumor_like	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	4845	0.59224532	0.5335277	1.1100554	0.83632611	0.8	0	36601	4992	13467851
GSE283052	GSM8655162_P10	colorectal cancer	WNT	immune	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	0	0	0.59051625	1.6934335e-09	0	0.4	0	36601	4992	13467851
GSE283052	GSM8655162_P10	colorectal cancer	WNT	stroma_fibroblast	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	29	0.69950739	0.58987939	1.1858482	0.86206897	1	0	36601	4992	13467851
GSE283052	GSM8655162_P10	colorectal cancer	WNT	endothelial	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	0	0	0.59051625	1.6934335e-09	0	0.4	0	36601	4992	13467851
GSE283052	GSM8655162_P10	colorectal cancer	WNT	ambiguous_or_low_signal	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	118	0.49273608	0.59288352	0.83108412	0.73728814	0.6	0	36601	4992	13467851
GSE283052	GSM8655163_P11	colorectal cancer	CCL chemokine	tumor_like	6	6	CCL2,CCL3,CCL4,CCR2,LST1,IL1B	3481	0.053863832	0.1732848	0.31083992	0.21918989	0.4	0	36601	4992	9579880
GSE283052	GSM8655163_P11	colorectal cancer	CCL chemokine	immune	6	6	CCL2,CCL3,CCL4,CCR2,LST1,IL1B	29	0.074712644	0.090100074	0.82921845	0.17241379	0.6	0	36601	4992	9579880
GSE283052	GSM8655163_P11	colorectal cancer	CCL chemokine	stroma_fibroblast	6	6	CCL2,CCL3,CCL4,CCR2,LST1,IL1B	483	0.26846101	0.070895247	3.7867279	0.53623188	1	1	36601	4992	9579880
GSE283052	GSM8655163_P11	colorectal cancer	CCL chemokine	endothelial	6	6	CCL2,CCL3,CCL4,CCR2,LST1,IL1B	1	0	0.090028718	1.1107567e-08	0	0.2	0	36601	4992	9579880
GSE283052	GSM8655163_P11	colorectal cancer	CCL chemokine	ambiguous_or_low_signal	6	6	CCL2,CCL3,CCL4,CCR2,LST1,IL1B	998	0.13026052	0.079953263	1.6292083	0.38376754	0.8	1	36601	4992	9579880
GSE283052	GSM8655163_P11	colorectal cancer	CXCL chemokine	tumor_like	7	7	CXCL9,CXCL10,CXCL11,CXCR3,CXCR4,ISG15,STAT1	3481	0.23240448	0.42828779	0.54263625	0.52714737	0.4	0	36601	4992	9579880
GSE283052	GSM8655163_P11	colorectal cancer	CXCL chemokine	immune	7	7	CXCL9,CXCL10,CXCL11,CXCR3,CXCR4,ISG15,STAT1	29	0.96059113	0.28778676	3.3378572	0.48275862	1	1	36601	4992	9579880
GSE283052	GSM8655163_P11	colorectal cancer	CXCL chemokine	stroma_fibroblast	7	7	CXCL9,CXCL10,CXCL11,CXCR3,CXCR4,ISG15,STAT1	483	0.50990831	0.2683205	1.9003703	0.69358178	0.8	1	36601	4992	9579880
GSE283052	GSM8655163_P11	colorectal cancer	CXCL chemokine	endothelial	7	7	CXCL9,CXCL10,CXCL11,CXCR3,CXCR4,ISG15,STAT1	1	0	0.29175373	3.4275483e-09	0	0.2	0	36601	4992	9579880
GSE283052	GSM8655163_P11	colorectal cancer	CXCL chemokine	ambiguous_or_low_signal	7	7	CXCL9,CXCL10,CXCL11,CXCR3,CXCR4,ISG15,STAT1	998	0.37374749	0.2711925	1.3781631	0.66132265	0.6	0	36601	4992	9579880
GSE283052	GSM8655163_P11	colorectal cancer	ECM-integrin	tumor_like	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	3481	0.8920489	4.2020001	0.2122915	0.8138466	0.6	0	36601	4992	9579880
GSE283052	GSM8655163_P11	colorectal cancer	ECM-integrin	immune	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	29	0.5862069	1.9015604	0.30827676	0.44827586	0.4	0	36601	4992	9579880
GSE283052	GSM8655163_P11	colorectal cancer	ECM-integrin	stroma_fibroblast	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	483	7.2311939	1.3221951	5.4690823	0.97515528	1	1	36601	4992	9579880
GSE283052	GSM8655163_P11	colorectal cancer	ECM-integrin	endothelial	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	1	0	1.8942986	5.2789987e-10	0	0.2	0	36601	4992	9579880
GSE283052	GSM8655163_P11	colorectal cancer	ECM-integrin	ambiguous_or_low_signal	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	998	2.845246	1.6562065	1.7179295	0.91783567	0.8	1	36601	4992	9579880
GSE283052	GSM8655163_P11	colorectal cancer	EGF/ERBB	tumor_like	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	3481	0.69179115	0.85547651	0.80866178	0.78483194	0.6	0	36601	4992	9579880
GSE283052	GSM8655163_P11	colorectal cancer	EGF/ERBB	immune	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	29	0.23275862	0.74430788	0.3127182	0.44827586	0.4	0	36601	4992	9579880
GSE283052	GSM8655163_P11	colorectal cancer	EGF/ERBB	stroma_fibroblast	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	483	1.2088509	0.69125638	1.7487736	0.83229814	1	1	36601	4992	9579880
GSE283052	GSM8655163_P11	colorectal cancer	EGF/ERBB	endothelial	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	1	0	0.74148467	1.3486455e-09	0	0.2	0	36601	4992	9579880
GSE283052	GSM8655163_P11	colorectal cancer	EGF/ERBB	ambiguous_or_low_signal	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	998	0.70340681	0.75081372	0.9368593	0.80661323	0.8	0	36601	4992	9579880
GSE283052	GSM8655163_P11	colorectal cancer	MIF	tumor_like	7	7	CD74,CXCR4,CXCR2,HLA-DRA,HLA-DRB1,NFKBIA,IL1B	3481	1.2902696	3.1836059	0.4052856	0.83912669	0.4	0	36601	4992	9579880
GSE283052	GSM8655163_P11	colorectal cancer	MIF	immune	7	7	CD74,CXCR4,CXCR2,HLA-DRA,HLA-DRB1,NFKBIA,IL1B	29	5.9211823	1.8396419	3.2186602	0.65517241	1	1	36601	4992	9579880
GSE283052	GSM8655163_P11	colorectal cancer	MIF	stroma_fibroblast	7	7	CD74,CXCR4,CXCR2,HLA-DRA,HLA-DRB1,NFKBIA,IL1B	483	4.0059154	1.6338434	2.4518356	0.87163561	0.8	1	36601	4992	9579880
GSE283052	GSM8655163_P11	colorectal cancer	MIF	endothelial	7	7	CD74,CXCR4,CXCR2,HLA-DRA,HLA-DRB1,NFKBIA,IL1B	1	0	1.8637261	5.3655952e-10	0	0.2	0	36601	4992	9579880
GSE283052	GSM8655163_P11	colorectal cancer	MIF	ambiguous_or_low_signal	7	7	CD74,CXCR4,CXCR2,HLA-DRA,HLA-DRB1,NFKBIA,IL1B	998	2.7092757	1.651978	1.6400193	0.88376754	0.6	0	36601	4992	9579880
GSE283052	GSM8655163_P11	colorectal cancer	NOTCH	tumor_like	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	3481	0.16588008	0.22378746	0.7412394	0.44814708	0.6	0	36601	4992	9579880
GSE283052	GSM8655163_P11	colorectal cancer	NOTCH	immune	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	29	0.078817734	0.18401888	0.4283133	0.31034483	0.4	0	36601	4992	9579880
GSE283052	GSM8655163_P11	colorectal cancer	NOTCH	stroma_fibroblast	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	483	0.28364389	0.17267053	1.6426885	0.63561077	1	1	36601	4992	9579880
GSE283052	GSM8655163_P11	colorectal cancer	NOTCH	endothelial	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	1	0	0.18344449	5.4512404e-09	0	0.2	0	36601	4992	9579880
GSE283052	GSM8655163_P11	colorectal cancer	NOTCH	ambiguous_or_low_signal	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	998	0.19925565	0.17944774	1.1103826	0.5741483	0.8	0	36601	4992	9579880
GSE283052	GSM8655163_P11	colorectal cancer	SPP1	tumor_like	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	3481	0.5118261	0.99944849	0.51210854	0.66532606	0.6	0	36601	4992	9579880
GSE283052	GSM8655163_P11	colorectal cancer	SPP1	immune	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	29	0.41954023	0.66082343	0.63487494	0.37931034	0.4	0	36601	4992	9579880
GSE283052	GSM8655163_P11	colorectal cancer	SPP1	stroma_fibroblast	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	483	1.4009662	0.57998817	2.4155082	0.80745342	1	1	36601	4992	9579880
GSE283052	GSM8655163_P11	colorectal cancer	SPP1	endothelial	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	1	0	0.65955386	1.5161764e-09	0	0.2	0	36601	4992	9579880
GSE283052	GSM8655163_P11	colorectal cancer	SPP1	ambiguous_or_low_signal	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	998	0.82297929	0.61855283	1.3304915	0.7745491	0.8	1	36601	4992	9579880
GSE283052	GSM8655163_P11	colorectal cancer	TGFB	tumor_like	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	3481	0.69298642	3.3816772	0.20492388	0.71904625	0.6	0	36601	4992	9579880
GSE283052	GSM8655163_P11	colorectal cancer	TGFB	immune	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	29	0.43842365	1.5130537	0.28976079	0.51724138	0.4	0	36601	4992	9579880
GSE283052	GSM8655163_P11	colorectal cancer	TGFB	stroma_fibroblast	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	483	5.8237208	1.0443874	5.5762074	0.94616977	1	1	36601	4992	9579880
GSE283052	GSM8655163_P11	colorectal cancer	TGFB	endothelial	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	1	0.14285714	1.5070842	0.094790421	1	0.2	0	36601	4992	9579880
GSE283052	GSM8655163_P11	colorectal cancer	TGFB	ambiguous_or_low_signal	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	998	2.2885772	1.3114672	1.745051	0.88777555	0.8	1	36601	4992	9579880
GSE283052	GSM8655163_P11	colorectal cancer	VEGF	tumor_like	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	3481	0.093076702	0.30793231	0.30226352	0.32490664	0.2	0	36601	4992	9579880
GSE283052	GSM8655163_P11	colorectal cancer	VEGF	immune	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	29	0.10837438	0.15840074	0.68417854	0.34482759	0.4	0	36601	4992	9579880
GSE283052	GSM8655163_P11	colorectal cancer	VEGF	stroma_fibroblast	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	483	0.48062703	0.1235624	3.8897515	0.66252588	1	1	36601	4992	9579880
GSE283052	GSM8655163_P11	colorectal cancer	VEGF	endothelial	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	1	0.14285714	0.15811318	0.90351195	1	0.6	0	36601	4992	9579880
GSE283052	GSM8655163_P11	colorectal cancer	VEGF	ambiguous_or_low_signal	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	998	0.23031778	0.14006724	1.6443372	0.56312625	0.8	1	36601	4992	9579880
GSE283052	GSM8655163_P11	colorectal cancer	WNT	tumor_like	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	3481	0.58328887	0.64120261	0.90967951	0.72191899	0.8	0	36601	4992	9579880
GSE283052	GSM8655163_P11	colorectal cancer	WNT	immune	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	29	0.2364532	0.60294753	0.39216216	0.4137931	0.4	0	36601	4992	9579880
GSE283052	GSM8655163_P11	colorectal cancer	WNT	stroma_fibroblast	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	483	0.82756581	0.57652948	1.4354267	0.80538302	1	1	36601	4992	9579880
GSE283052	GSM8655163_P11	colorectal cancer	WNT	endothelial	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	1	0	0.60093883	1.6640629e-09	0	0.2	0	36601	4992	9579880
GSE283052	GSM8655163_P11	colorectal cancer	WNT	ambiguous_or_low_signal	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	998	0.56341254	0.61016525	0.92337697	0.75851703	0.6	0	36601	4992	9579880
GSE283052	GSM8655164_P13	colorectal cancer	CCL chemokine	tumor_like	6	6	CCL2,CCL3,CCL4,CCR2,LST1,IL1B	2205	0.038548753	0.059861261	0.64396828	0.16190476	0.4	0	36601	4992	10326943
GSE283052	GSM8655164_P13	colorectal cancer	CCL chemokine	immune	6	6	CCL2,CCL3,CCL4,CCR2,LST1,IL1B	67	0.10447761	0.049712352	2.1016429	0.25373134	1	1	36601	4992	10326943
GSE283052	GSM8655164_P13	colorectal cancer	CCL chemokine	stroma_fibroblast	6	6	CCL2,CCL3,CCL4,CCR2,LST1,IL1B	1592	0.07150335	0.040588235	1.7616767	0.21545226	0.8	1	36601	4992	10326943
GSE283052	GSM8655164_P13	colorectal cancer	CCL chemokine	endothelial	6	6	CCL2,CCL3,CCL4,CCR2,LST1,IL1B	3	0	0.050477718	1.9810721e-08	0	0.2	0	36601	4992	10326943
GSE283052	GSM8655164_P13	colorectal cancer	CCL chemokine	ambiguous_or_low_signal	6	6	CCL2,CCL3,CCL4,CCR2,LST1,IL1B	1125	0.040888889	0.05322817	0.76818138	0.13777778	0.6	0	36601	4992	10326943
GSE283052	GSM8655164_P13	colorectal cancer	CXCL chemokine	tumor_like	7	7	CXCL9,CXCL10,CXCL11,CXCR3,CXCR4,ISG15,STAT1	2205	0.38652413	0.29709365	1.3010178	0.6675737	0.8	1	36601	4992	10326943
GSE283052	GSM8655164_P13	colorectal cancer	CXCL chemokine	immune	7	7	CXCL9,CXCL10,CXCL11,CXCR3,CXCR4,ISG15,STAT1	67	0.90405117	0.328876	2.748912	0.49253731	1	1	36601	4992	10326943
GSE283052	GSM8655164_P13	colorectal cancer	CXCL chemokine	stroma_fibroblast	7	7	CXCL9,CXCL10,CXCL11,CXCR3,CXCR4,ISG15,STAT1	1592	0.32331299	0.34281513	0.94311181	0.52826633	0.6	0	36601	4992	10326943
GSE283052	GSM8655164_P13	colorectal cancer	CXCL chemokine	endothelial	7	7	CXCL9,CXCL10,CXCL11,CXCR3,CXCR4,ISG15,STAT1	3	0.047619048	0.33676946	0.14139954	0.33333333	0.2	0	36601	4992	10326943
GSE283052	GSM8655164_P13	colorectal cancer	CXCL chemokine	ambiguous_or_low_signal	7	7	CXCL9,CXCL10,CXCL11,CXCR3,CXCR4,ISG15,STAT1	1125	0.22450794	0.36920463	0.60808539	0.46311111	0.4	0	36601	4992	10326943
GSE283052	GSM8655164_P13	colorectal cancer	ECM-integrin	tumor_like	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	2205	1.792643	8.2590998	0.21705065	0.9170068	0.6	0	36601	4992	10326943
GSE283052	GSM8655164_P13	colorectal cancer	ECM-integrin	immune	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	67	0.54063018	5.4689679	0.098854153	0.76119403	0.4	0	36601	4992	10326943
GSE283052	GSM8655164_P13	colorectal cancer	ECM-integrin	stroma_fibroblast	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	1592	11.312256	2.635817	4.2917455	0.98680905	1	1	36601	4992	10326943
GSE283052	GSM8655164_P13	colorectal cancer	ECM-integrin	endothelial	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	3	0.037037037	5.4060489	0.0068510365	0.33333333	0.2	0	36601	4992	10326943
GSE283052	GSM8655164_P13	colorectal cancer	ECM-integrin	ambiguous_or_low_signal	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	1125	4.4201481	5.688705	0.77700428	0.92355556	0.8	0	36601	4992	10326943
GSE283052	GSM8655164_P13	colorectal cancer	EGF/ERBB	tumor_like	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	2205	0.85992063	0.57665052	1.4912336	0.76054422	1	1	36601	4992	10326943
GSE283052	GSM8655164_P13	colorectal cancer	EGF/ERBB	immune	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	67	0.45895522	0.70507614	0.65093002	0.47761194	0.4	0	36601	4992	10326943
GSE283052	GSM8655164_P13	colorectal cancer	EGF/ERBB	stroma_fibroblast	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	1592	0.66041143	0.72113971	0.91578848	0.64761307	0.8	0	36601	4992	10326943
GSE283052	GSM8655164_P13	colorectal cancer	EGF/ERBB	endothelial	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	3	0.083333333	0.70214472	0.11868399	0.33333333	0.2	0	36601	4992	10326943
GSE283052	GSM8655164_P13	colorectal cancer	EGF/ERBB	ambiguous_or_low_signal	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	1125	0.46644444	0.77023532	0.60558693	0.608	0.6	0	36601	4992	10326943
GSE283052	GSM8655164_P13	colorectal cancer	MIF	tumor_like	7	7	CD74,CXCR4,CXCR2,HLA-DRA,HLA-DRB1,NFKBIA,IL1B	2205	0.52296728	1.5461582	0.3382366	0.75873016	0.4	0	36601	4992	10326943
GSE283052	GSM8655164_P13	colorectal cancer	MIF	immune	7	7	CD74,CXCR4,CXCR2,HLA-DRA,HLA-DRB1,NFKBIA,IL1B	67	5.2452026	1.0377375	5.0544599	0.56716418	1	1	36601	4992	10326943
GSE283052	GSM8655164_P13	colorectal cancer	MIF	stroma_fibroblast	7	7	CD74,CXCR4,CXCR2,HLA-DRA,HLA-DRB1,NFKBIA,IL1B	1592	1.798995	0.76420168	2.354084	0.74057789	0.8	1	36601	4992	10326943
GSE283052	GSM8655164_P13	colorectal cancer	MIF	endothelial	7	7	CD74,CXCR4,CXCR2,HLA-DRA,HLA-DRB1,NFKBIA,IL1B	3	0	1.0948658	9.1335391e-10	0	0.2	0	36601	4992	10326943
GSE283052	GSM8655164_P13	colorectal cancer	MIF	ambiguous_or_low_signal	7	7	CD74,CXCR4,CXCR2,HLA-DRA,HLA-DRB1,NFKBIA,IL1B	1125	0.97219048	1.1297056	0.86056978	0.66844444	0.6	0	36601	4992	10326943
GSE283052	GSM8655164_P13	colorectal cancer	NOTCH	tumor_like	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	2205	0.23258827	0.22881747	1.0164795	0.52970522	0.8	0	36601	4992	10326943
GSE283052	GSM8655164_P13	colorectal cancer	NOTCH	immune	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	67	0.13859275	0.23173314	0.59807048	0.34328358	0.4	0	36601	4992	10326943
GSE283052	GSM8655164_P13	colorectal cancer	NOTCH	stroma_fibroblast	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	1592	0.27144652	0.21130252	1.2846345	0.48806533	1	1	36601	4992	10326943
GSE283052	GSM8655164_P13	colorectal cancer	NOTCH	endothelial	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	3	0.047619048	0.23059302	0.2065069	0.33333333	0.2	0	36601	4992	10326943
GSE283052	GSM8655164_P13	colorectal cancer	NOTCH	ambiguous_or_low_signal	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	1125	0.17434921	0.2468137	0.70640004	0.40888889	0.6	0	36601	4992	10326943
GSE283052	GSM8655164_P13	colorectal cancer	SPP1	tumor_like	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	2205	0.94512472	2.9762588	0.31755461	0.81133787	0.6	0	36601	4992	10326943
GSE283052	GSM8655164_P13	colorectal cancer	SPP1	immune	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	67	0.64179104	2.0986464	0.30581191	0.70149254	0.4	0	36601	4992	10326943
GSE283052	GSM8655164_P13	colorectal cancer	SPP1	stroma_fibroblast	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	1592	3.9301717	1.2123529	3.2417719	0.84359296	1	1	36601	4992	10326943
GSE283052	GSM8655164_P13	colorectal cancer	SPP1	endothelial	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	3	0.055555556	2.08031	0.026705422	0.33333333	0.2	0	36601	4992	10326943
GSE283052	GSM8655164_P13	colorectal cancer	SPP1	ambiguous_or_low_signal	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	1125	1.7731852	2.168089	0.81785629	0.77066667	0.8	0	36601	4992	10326943
GSE283052	GSM8655164_P13	colorectal cancer	TGFB	tumor_like	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	2205	1.5191448	7.7532421	0.19593672	0.87573696	0.6	0	36601	4992	10326943
GSE283052	GSM8655164_P13	colorectal cancer	TGFB	immune	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	67	0.42217484	5.0618709	0.083402925	0.62686567	0.4	0	36601	4992	10326943
GSE283052	GSM8655164_P13	colorectal cancer	TGFB	stroma_fibroblast	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	1592	10.59799	2.3782353	4.4562411	0.96231156	1	1	36601	4992	10326943
GSE283052	GSM8655164_P13	colorectal cancer	TGFB	endothelial	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	3	0.047619048	5.0025771	0.0095189035	0.33333333	0.2	0	36601	4992	10326943
GSE283052	GSM8655164_P13	colorectal cancer	TGFB	ambiguous_or_low_signal	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	1125	4.1847619	5.2366545	0.7991289	0.88	0.8	0	36601	4992	10326943
GSE283052	GSM8655164_P13	colorectal cancer	VEGF	tumor_like	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	2205	0.14473599	0.28919986	0.50047048	0.42358277	0.4	0	36601	4992	10326943
GSE283052	GSM8655164_P13	colorectal cancer	VEGF	immune	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	67	0.14925373	0.22642495	0.6591753	0.31343284	0.6	0	36601	4992	10326943
