method	dataset	sample_id	cancer	platform	sender_compartment	receiver_compartment	ligand	receptor	pathway	lr_means	cellphone_pvals	ligand_props	receptor_props
liana_cellphonedb_pilot	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	tumor_like	immune	DLL4	NOTCH1	NOTCH	0.11152530892720346	1.0	0.08316546762589928	0.125
liana_cellphonedb_pilot	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	tumor_like	tumor_like	HBEGF	EGFR	EGF/ERBB	0.11137319226546137	0.17	0.07453237410071943	0.21035971223021582
liana_cellphonedb_pilot	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	stroma_fibroblast	endothelial	DLL4	NOTCH1	NOTCH	0.11123947524761385	0.89	0.092573402417962	0.08620689655172414
liana_cellphonedb_pilot	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	stroma_fibroblast	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	0.1112290854412833	0.13	0.13644214162348878	0.1070811744386874
liana_cellphonedb_pilot	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	tumor_like	endothelial	TGFB1	TGFBR1	TGFB	0.11038250948458526	1.0	0.17237410071942447	0.06896551724137931
liana_cellphonedb_pilot	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	CCL2	CCR2	CCL chemokine	0.10975375398983274	1.0	0.11453237410071943	0.0867630700778643
liana_cellphonedb_pilot	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	ambiguous_or_low_signal	endothelial	HBEGF	EGFR	EGF/ERBB	0.10830981476023263	0.41	0.09065628476084539	0.06896551724137931
liana_cellphonedb_pilot	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	ambiguous_or_low_signal	endothelial	CXCL9	CXCR3	CXCL chemokine	0.1070364501624762	0.2	0.08843159065628477	0.05172413793103448
liana_cellphonedb_pilot	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	stroma_fibroblast	stroma_fibroblast	CXCL9	CXCR3	CXCL chemokine	0.10668861036092726	0.0	0.11778929188255613	0.07288428324697754
liana_cellphonedb_pilot	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	immune	stroma_fibroblast	CXCL9	CXCR3	CXCL chemokine	0.10575962023907745	0.07	0.09482758620689655	0.07288428324697754
liana_cellphonedb_pilot	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	ambiguous_or_low_signal	tumor_like	CCL2	CCR2	CCL chemokine	0.10530328649389875	1.0	0.11290322580645161	0.06992805755395684
liana_cellphonedb_pilot	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	ambiguous_or_low_signal	immune	CCL2	CCR2	CCL chemokine	0.10439528602027442	0.97	0.11290322580645161	0.06465517241379311
liana_cellphonedb_pilot	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	stroma_fibroblast	ambiguous_or_low_signal	CXCL9	CXCR3	CXCL chemokine	0.10249364589703468	0.0	0.11778929188255613	0.05561735261401557
liana_cellphonedb_pilot	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	immune	ambiguous_or_low_signal	CXCL9	CXCR3	CXCL chemokine	0.10156865534927716	0.16	0.09482758620689655	0.05561735261401557
liana_cellphonedb_pilot	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	endothelial	endothelial	CXCL9	CXCR3	CXCL chemokine	0.09899720298010795	0.36	0.05172413793103448	0.05172413793103448
liana_cellphonedb_pilot	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	ambiguous_or_low_signal	endothelial	DLL4	NOTCH1	NOTCH	0.09859225466614764	0.95	0.05728587319243604	0.08620689655172414
liana_cellphonedb_pilot	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	stroma_fibroblast	tumor_like	CXCL9	CXCR3	CXCL chemokine	0.09850326909933653	0.0	0.11778929188255613	0.06158273381294964
liana_cellphonedb_pilot	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	HBEGF	EGFR	EGF/ERBB	0.09789556016760811	0.97	0.09065628476084539	0.08898776418242492
liana_cellphonedb_pilot	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	endothelial	tumor_like	CCL2	CCR2	CCL chemokine	0.09769659843200809	0.81	0.06896551724137931	0.06992805755395684
liana_cellphonedb_pilot	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	immune	tumor_like	CXCL9	CXCR3	CXCL chemokine	0.09758286461281378	0.32	0.09482758620689655	0.06158273381294964
liana_cellphonedb_pilot	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	tumor_like	endothelial	DLL4	NOTCH1	NOTCH	0.09694714746337244	0.95	0.08316546762589928	0.08620689655172414
liana_cellphonedb_pilot	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	endothelial	immune	CCL2	CCR2	CCL chemokine	0.09680872980052109	0.82	0.06896551724137931	0.06465517241379311
liana_cellphonedb_pilot	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	ambiguous_or_low_signal	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	0.09664976581367679	0.98	0.09065628476084539	0.1070811744386874
liana_cellphonedb_pilot	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	ambiguous_or_low_signal	stroma_fibroblast	CXCL9	CXCR3	CXCL chemokine	0.09586949519248794	0.01	0.08843159065628477	0.07288428324697754
liana_cellphonedb_pilot	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	ambiguous_or_low_signal	endothelial	TGFB1	TGFBR2	TGFB	0.09578222872350506	1.0	0.12235817575083426	0.05172413793103448
liana_cellphonedb_pilot	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	tumor_like	endothelial	HBEGF	EGFR	EGF/ERBB	0.09358916439695078	0.71	0.07453237410071943	0.06896551724137931
liana_cellphonedb_pilot	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	tumor_like	endothelial	CXCL9	CXCR3	CXCL chemokine	0.09222026879033259	0.4	0.08143884892086331	0.05172413793103448
liana_cellphonedb_pilot	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	tumor_like	tumor_like	CCL2	CCR2	CCL chemokine	0.09191394310244237	1.0	0.11453237410071943	0.06992805755395684
liana_cellphonedb_pilot	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	tumor_like	endothelial	TGFB1	TGFBR2	TGFB	0.09175014730070266	1.0	0.17237410071942447	0.05172413793103448
liana_cellphonedb_pilot	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	CXCL9	CXCR3	CXCL chemokine	0.09167742028471965	0.28	0.08843159065628477	0.05561735261401557
liana_cellphonedb_pilot	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	tumor_like	immune	CCL2	CCR2	CCL chemokine	0.09094479453258617	1.0	0.11453237410071943	0.06465517241379311
liana_cellphonedb_pilot	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	ambiguous_or_low_signal	tumor_like	CXCL9	CXCR3	CXCL chemokine	0.08769307971140328	0.59	0.08843159065628477	0.06158273381294964
liana_cellphonedb_pilot	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	endothelial	stroma_fibroblast	CXCL9	CXCR3	CXCL chemokine	0.08767028207543133	0.51	0.05172413793103448	0.07288428324697754
liana_cellphonedb_pilot	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	endothelial	ambiguous_or_low_signal	CXCL9	CXCR3	CXCL chemokine	0.083480284180755	0.61	0.05172413793103448	0.05561735261401557
liana_cellphonedb_pilot	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	HBEGF	EGFR	EGF/ERBB	0.08332984070122171	1.0	0.07453237410071943	0.08898776418242492
liana_cellphonedb_pilot	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	tumor_like	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	0.08207812099317953	1.0	0.07453237410071943	0.1070811744386874
liana_cellphonedb_pilot	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	tumor_like	stroma_fibroblast	CXCL9	CXCR3	CXCL chemokine	0.08119959274026806	0.98	0.08143884892086331	0.07288428324697754
liana_cellphonedb_pilot	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	endothelial	tumor_like	CXCL9	CXCR3	CXCL chemokine	0.07949651280021786	0.65	0.05172413793103448	0.06158273381294964
liana_cellphonedb_pilot	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	CXCL9	CXCR3	CXCL chemokine	0.07701360539376158	1.0	0.08143884892086331	0.05561735261401557
liana_cellphonedb_pilot	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	tumor_like	tumor_like	CXCL9	CXCR3	CXCL chemokine	0.07303325206809279	1.0	0.08143884892086331	0.06158273381294964
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	stroma_fibroblast	stroma_fibroblast	SPP1	CD44	SPP1	2.671459846479951	0.0	0.9301839464882943	0.780309364548495
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	stroma_fibroblast	tumor_like	SPP1	CD44	SPP1	2.653856271290614	0.0	0.9301839464882943	0.7117486338797814
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	stroma_fibroblast	ambiguous_or_low_signal	SPP1	CD44	SPP1	2.644622989155147	0.0	0.9301839464882943	0.7269961977186312
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	ambiguous_or_low_signal	stroma_fibroblast	SPP1	CD44	SPP1	2.426096689621395	1.0	0.8593155893536122	0.780309364548495
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	ambiguous_or_low_signal	tumor_like	SPP1	CD44	SPP1	2.4091360056133455	1.0	0.8593155893536122	0.7117486338797814
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	SPP1	CD44	SPP1	2.3993847256003535	1.0	0.8593155893536122	0.7269961977186312
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	tumor_like	stroma_fibroblast	SPP1	CD44	SPP1	2.2781143456432247	1.0	0.8210382513661202	0.780309364548495
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	stroma_fibroblast	tumor_like	COL1A1	ITGA2	ECM-integrin	2.26414274752723	0.0	0.9420986622073578	0.6065573770491803
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	tumor_like	tumor_like	SPP1	CD44	SPP1	2.2612494238181307	1.0	0.8210382513661202	0.7117486338797814
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	SPP1	CD44	SPP1	2.25141925332476	1.0	0.8210382513661202	0.7269961977186312
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	stroma_fibroblast	ambiguous_or_low_signal	COL1A1	ITGA2	ECM-integrin	2.2497215121860727	0.0	0.9420986622073578	0.596958174904943
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	stroma_fibroblast	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	2.169393876380133	0.0	0.9420986622073578	0.5229933110367893
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	stroma_fibroblast	immune	SPP1	CD44	SPP1	2.1240989479433425	1.0	0.9301839464882943	0.35714285714285715
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	stroma_fibroblast	stroma_fibroblast	SPP1	ITGAV	SPP1	2.0712044245510057	0.0	0.9301839464882943	0.5085702341137124
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	stroma_fibroblast	ambiguous_or_low_signal	SPP1	ITGAV	SPP1	2.063124090472673	0.0	0.9301839464882943	0.5277566539923955
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	stroma_fibroblast	tumor_like	SPP1	ITGAV	SPP1	2.0565524765147356	0.0	0.9301839464882943	0.5409836065573771
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	immune	stroma_fibroblast	SPP1	CD44	SPP1	2.021489403158674	1.0	0.6428571428571429	0.780309364548495
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	immune	tumor_like	SPP1	CD44	SPP1	2.004591552163409	1.0	0.6428571428571429	0.7117486338797814
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	immune	ambiguous_or_low_signal	SPP1	CD44	SPP1	1.9947800172943375	1.0	0.6428571428571429	0.7269961977186312
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	stroma_fibroblast	endothelial	SPP1	CD44	SPP1	1.9946701392961284	1.0	0.9301839464882943	0.25
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	stroma_fibroblast	immune	COL1A1	ITGA2	ECM-integrin	1.8932616702650482	0.8	0.9420986622073578	0.10714285714285714
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	ambiguous_or_low_signal	immune	SPP1	CD44	SPP1	1.8790819997643475	1.0	0.8593155893536122	0.35714285714285715
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	stroma_fibroblast	immune	SPP1	ITGAV	SPP1	1.8333100292571216	1.0	0.9301839464882943	0.125
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	ambiguous_or_low_signal	stroma_fibroblast	SPP1	ITGAV	SPP1	1.8258422195416357	1.0	0.8593155893536122	0.5085702341137124
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	SPP1	ITGAV	SPP1	1.8178593133253471	1.0	0.8593155893536122	0.5277566539923955
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	ambiguous_or_low_signal	tumor_like	SPP1	ITGAV	SPP1	1.811690117408455	1.0	0.8593155893536122	0.5409836065573771
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	ambiguous_or_low_signal	endothelial	SPP1	CD44	SPP1	1.750979029887433	1.0	0.8593155893536122	0.25
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	tumor_like	immune	SPP1	CD44	SPP1	1.7337696109511478	1.0	0.8210382513661202	0.35714285714285715
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	stroma_fibroblast	stroma_fibroblast	MIF	CD74	MIF	1.700295899906361	0.0	0.7416387959866221	0.7130016722408027
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	ambiguous_or_low_signal	tumor_like	COL1A1	ITGA2	ECM-integrin	1.6807474365936976	1.0	0.8045627376425856	0.6065573770491803
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	tumor_like	stroma_fibroblast	SPP1	ITGAV	SPP1	1.6778658968822904	1.0	0.8210382513661202	0.5085702341137124
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	SPP1	ITGAV	SPP1	1.66989539752472	1.0	0.8210382513661202	0.5277566539923955
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	COL1A1	ITGA2	ECM-integrin	1.665872334074232	1.0	0.8045627376425856	0.596958174904943
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	tumor_like	tumor_like	SPP1	ITGAV	SPP1	1.663785420502827	1.0	0.8210382513661202	0.5409836065573771
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	ambiguous_or_low_signal	stroma_fibroblast	MIF	CD74	MIF	1.6381706398867735	0.0	0.6790874524714829	0.7130016722408027
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	tumor_like	stroma_fibroblast	MIF	CD74	MIF	1.6204755999132054	0.04	0.6639344262295082	0.7130016722408027
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	tumor_like	endothelial	SPP1	CD44	SPP1	1.6044456313427222	1.0	0.8210382513661202	0.25
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	ambiguous_or_low_signal	immune	SPP1	ITGAV	SPP1	1.588346237577467	1.0	0.8593155893536122	0.125
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	ambiguous_or_low_signal	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	1.5854385035308318	1.0	0.8045627376425856	0.5229933110367893
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	endothelial	stroma_fibroblast	SPP1	CD44	SPP1	1.5045705312317925	1.0	0.4	0.780309364548495
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	endothelial	tumor_like	SPP1	CD44	SPP1	1.4876741917505647	1.0	0.4	0.7117486338797814
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	immune	immune	SPP1	CD44	SPP1	1.4799990428738379	1.0	0.6428571428571429	0.35714285714285715
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	endothelial	ambiguous_or_low_signal	SPP1	CD44	SPP1	1.4778593740711015	1.0	0.4	0.7269961977186312
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	tumor_like	immune	SPP1	ITGAV	SPP1	1.442663362413399	1.0	0.8210382513661202	0.125
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	stroma_fibroblast	ambiguous_or_low_signal	MIF	CD74	MIF	1.439336712152682	1.0	0.7416387959866221	0.6273764258555133
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	immune	stroma_fibroblast	SPP1	ITGAV	SPP1	1.4212354147688897	1.0	0.6428571428571429	0.5085702341137124
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	immune	ambiguous_or_low_signal	SPP1	ITGAV	SPP1	1.413254362290755	1.0	0.6428571428571429	0.5277566539923955
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	immune	tumor_like	SPP1	ITGAV	SPP1	1.4071311378402707	1.0	0.6428571428571429	0.5409836065573771
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	MIF	CD74	MIF	1.3772796750199716	1.0	0.6790874524714829	0.6273764258555133
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	MIF	CD74	MIF	1.3595971378075487	1.0	0.6639344262295082	0.6273764258555133
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	immune	endothelial	SPP1	CD44	SPP1	1.3528365991938756	1.0	0.6428571428571429	0.25
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	stroma_fibroblast	tumor_like	MIF	CD74	MIF	1.3484909754168741	1.0	0.7416387959866221	0.5860655737704918
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	ambiguous_or_low_signal	immune	COL1A1	ITGA2	ECM-integrin	1.3107019417912846	1.0	0.8045627376425856	0.10714285714285714
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	ambiguous_or_low_signal	tumor_like	MIF	CD74	MIF	1.2866911210965573	1.0	0.6790874524714829	0.5860655737704918
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	tumor_like	tumor_like	MIF	CD74	MIF	1.2690509869482691	1.0	0.6639344262295082	0.5860655737704918
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	tumor_like	tumor_like	COL1A1	ITGA2	ECM-integrin	1.2406804102713285	1.0	0.6912568306010929	0.6065573770491803
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	COL1A1	ITGA2	ECM-integrin	1.2257512235157562	1.0	0.6912568306010929	0.596958174904943
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	immune	immune	SPP1	ITGAV	SPP1	1.1884125002007906	1.0	0.6428571428571429	0.125
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	stroma_fibroblast	immune	MIF	CD74	MIF	1.1686324409124405	1.0	0.7416387959866221	0.19642857142857142
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	tumor_like	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	1.145309050560471	1.0	0.6912568306010929	0.5229933110367893
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	ambiguous_or_low_signal	immune	MIF	CD74	MIF	1.1064810560983322	1.0	0.6790874524714829	0.19642857142857142
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	tumor_like	immune	MIF	CD74	MIF	1.090242431938105	1.0	0.6639344262295082	0.19642857142857142
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	stroma_fibroblast	endothelial	MIF	CD74	MIF	1.0278862005902492	1.0	0.7416387959866221	0.15
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	immune	stroma_fibroblast	MIF	CD74	MIF	1.0198565344928183	1.0	0.17857142857142858	0.7130016722408027
liana_cellphonedb_pilot	GSE292299	GSM8855704_NSCLC_P2	NSCLC	Visium	ambiguous_or_low_signal	endothelial	MIF	CD74	MIF	0.966361799254572	1.0	0.6790874524714829	0.15
