dataset	sample_id	cancer	method	sender_compartment	receiver_compartment	ligand	receptor	pathway	ligand_mean_sender	receptor_mean_receiver	ligand_pct_sender	receptor_pct_receiver	adjacency_pairs	pilot_score	annotation_method	notes
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	immune	tumor_like	HBEGF	EGFR	EGF/ERBB	0.2	0.515625	0.1375	0.234375	25	0.33599121	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	immune	immune	HBEGF	EGFR	EGF/ERBB	0.2	0.1875	0.1375	0.1125	80	0.16479184	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	immune	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	0.2	0.39774153	0.1375	0.22898369	127	0.38597079	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	immune	endothelial	HBEGF	EGFR	EGF/ERBB	0.2	0.125	0.1375	0.125	5	0.044793987	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	HBEGF	EGFR	EGF/ERBB	0.14930991	0.515625	0.11919699	0.234375	118	0.36793479	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	immune	HBEGF	EGFR	EGF/ERBB	0.14930991	0.1875	0.11919699	0.1125	127	0.13583554	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	0.14930991	0.39774153	0.11919699	0.22898369	7616	0.53080699	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	endothelial	HBEGF	EGFR	EGF/ERBB	0.14930991	0.125	0.11919699	0.125	16	0.052878354	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	tumor_like	tumor_like	COL1A1	ITGA2	ECM-integrin	11.078125	1	0.453125	0.3125	48	43.114072	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	tumor_like	immune	COL1A1	ITGA2	ECM-integrin	11.078125	0.0625	0.453125	0.0625	25	2.25585	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	11.078125	0.53324969	0.453125	0.27666248	118	28.232226	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	immune	tumor_like	COL1A1	ITGA2	ECM-integrin	1.1375	1	0.45	0.3125	25	3.7060848	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	immune	immune	COL1A1	ITGA2	ECM-integrin	1.1375	0.0625	0.45	0.0625	80	0.31241787	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	immune	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	1.1375	0.53324969	0.45	0.27666248	127	2.9431034	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	COL1A1	ITGA2	ECM-integrin	58.0734	1	0.91781681	0.3125	118	277.53995	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	immune	COL1A1	ITGA2	ECM-integrin	58.0734	0.0625	0.91781681	0.0625	127	17.610868	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	58.0734	0.53324969	0.91781681	0.27666248	7616	276.79288	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	endothelial	tumor_like	COL1A1	ITGA2	ECM-integrin	0.25	1	0.25	0.3125	2	0.27465307	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	endothelial	immune	COL1A1	ITGA2	ECM-integrin	0.25	0.0625	0.25	0.0625	5	0.027996242	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	endothelial	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	0.25	0.53324969	0.25	0.27666248	16	0.37770253	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	tumor_like	tumor_like	TGFB1	TGFBR1	TGFB	1.1285714	10.345238	0.60238095	0.91190476	1286	83.596243	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	TGFB1	TGFBR1	TGFB	1.1285714	15.070719	0.60238095	0.95640591	393	101.64807	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	TGFB1	TGFBR1	TGFB	1.9743279	10.345238	0.74909179	0.91190476	393	122.06632	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	TGFB1	TGFBR1	TGFB	1.9743279	15.070719	0.74909179	0.95640591	21504	296.83252	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	tumor_like	tumor_like	TGFB1	TGFBR2	TGFB	1.1285714	8.8952381	0.60238095	0.98333333	1286	71.879302	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	TGFB1	TGFBR2	TGFB	1.1285714	10.404456	0.60238095	0.9818358	393	70.175341	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	TGFB1	TGFBR2	TGFB	1.9743279	8.8952381	0.74909179	0.98333333	393	104.95737	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	TGFB1	TGFBR2	TGFB	1.9743279	10.404456	0.74909179	0.9818358	21504	204.92592	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	tumor_like	tumor_like	CXCL12	CXCR4	CXCL chemokine	5.1238095	3.0142857	0.86904762	0.76666667	1286	110.58459	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	5.1238095	3.0058125	0.86904762	0.82320174	393	92.043041	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	CXCL12	CXCR4	CXCL chemokine	7.9244369	3.0142857	0.95010899	0.76666667	393	142.75421	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	7.9244369	3.0058125	0.95010899	0.82320174	21504	237.62302	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	tumor_like	tumor_like	CXCL9	CXCR3	CXCL chemokine	0.09047619	0.061904762	0.088095238	0.05952381	1286	0.040102882	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	CXCL9	CXCR3	CXCL chemokine	0.09047619	0.064664568	0.088095238	0.061031727	393	0.034965261	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	CXCL9	CXCR3	CXCL chemokine	0.1118915	0.061904762	0.095180431	0.05952381	393	0.041395892	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	CXCL9	CXCR3	CXCL chemokine	0.1118915	0.064664568	0.095180431	0.061031727	21504	0.072180799	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	tumor_like	tumor_like	CCL2	CCR2	CCL chemokine	1.9071429	0.14047619	0.52619048	0.11666667	1286	1.918241	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	CCL2	CCR2	CCL chemokine	1.9071429	0.10874304	0.52619048	0.10099298	393	1.2394265	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	CCL2	CCR2	CCL chemokine	1.1082587	0.14047619	0.57810608	0.11666667	393	0.93042194	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	CCL2	CCR2	CCL chemokine	1.1082587	0.10874304	0.57810608	0.10099298	21504	1.2022667	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	tumor_like	tumor_like	VEGFA	KDR	VEGF	17.909524	1.0238095	0.9	0.51428571	1286	131.28661	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	VEGFA	KDR	VEGF	17.909524	1.1639622	0.9	0.58924679	393	124.58307	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	VEGFA	KDR	VEGF	13.2124	1.0238095	0.90990555	0.51428571	393	80.841986	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	VEGFA	KDR	VEGF	13.2124	1.1639622	0.90990555	0.58924679	21504	153.41888	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	tumor_like	tumor_like	SPP1	CD44	SPP1	4.7785714	72.680952	0.69761905	0.99761905	1286	2486.7717	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	SPP1	CD44	SPP1	4.7785714	27.41487	0.69761905	0.99273432	393	782.92538	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	SPP1	CD44	SPP1	18.054008	72.680952	0.8675224	0.99761905	393	7842.0632	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	SPP1	CD44	SPP1	18.054008	27.41487	0.8675224	0.99273432	21504	4937.6244	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	tumor_like	tumor_like	SPP1	ITGAV	SPP1	4.7785714	12.845238	0.69761905	0.98333333	1286	439.49856	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	SPP1	ITGAV	SPP1	4.7785714	15.723662	0.69761905	0.9634294	393	449.04294	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	SPP1	ITGAV	SPP1	18.054008	12.845238	0.8675224	0.98333333	393	1385.9638	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	SPP1	ITGAV	SPP1	18.054008	15.723662	0.8675224	0.9634294	21504	2831.9498	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	tumor_like	tumor_like	MIF	CD74	MIF	30.847619	22.211905	0.9952381	0.98809524	1286	4905.9676	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	MIF	CD74	MIF	30.847619	19.464035	0.9952381	0.99055461	393	3588.3154	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	MIF	CD74	MIF	23.588278	22.211905	0.96197627	0.98809524	393	3131.2528	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	MIF	CD74	MIF	23.588278	19.464035	0.96197627	0.99055461	21504	4580.2304	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	tumor_like	tumor_like	DLL4	NOTCH1	NOTCH	0.23571429	9.2452381	0.18809524	0.98095238	1286	15.603471	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	DLL4	NOTCH1	NOTCH	0.23571429	4.2865101	0.18809524	0.89392105	393	6.0384551	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	DLL4	NOTCH1	NOTCH	0.62799709	9.2452381	0.38483894	0.98095238	393	34.69859	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	DLL4	NOTCH1	NOTCH	0.62799709	4.2865101	0.38483894	0.89392105	21504	26.854662	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	tumor_like	tumor_like	JAG1	NOTCH2	NOTCH	10.492857	3.7452381	0.95952381	0.90238095	1286	281.37818	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	JAG1	NOTCH2	NOTCH	10.492857	2.9726326	0.95952381	0.84596755	393	186.41081	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	JAG1	NOTCH2	NOTCH	5.6011141	3.7452381	0.88931945	0.90238095	393	125.36894	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	JAG1	NOTCH2	NOTCH	5.6011141	2.9726326	0.88931945	0.84596755	21504	166.10162	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	tumor_like	tumor_like	WNT5A	FZD5	WNT	1.9595238	1.4809524	0.75714286	0.65952381	1286	20.778245	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	WNT5A	FZD5	WNT	1.9595238	1.0176798	0.75714286	0.52143376	393	11.917847	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	WNT5A	FZD5	WNT	2.9530153	1.4809524	0.74182611	0.65952381	393	26.136226	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	WNT5A	FZD5	WNT	2.9530153	1.0176798	0.74182611	0.52143376	21504	29.980238	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	tumor_like	tumor_like	EGF	EGFR	EGF/ERBB	0.16428571	9.002381	0.1547619	0.96428571	1286	10.589474	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	EGF	EGFR	EGF/ERBB	0.16428571	2.8379753	0.1547619	0.82102204	393	2.7864067	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	EGF	EGFR	EGF/ERBB	0.097844514	9.002381	0.090336643	0.96428571	393	5.2641706	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	EGF	EGFR	EGF/ERBB	0.097844514	2.8379753	0.090336643	0.82102204	21504	2.7701501	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	tumor_like	tumor_like	HBEGF	EGFR	EGF/ERBB	5.4214286	9.002381	0.76428571	0.96428571	1286	349.45266	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	5.4214286	2.8379753	0.76428571	0.82102204	393	91.95142	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	HBEGF	EGFR	EGF/ERBB	0.93339792	9.002381	0.53984016	0.96428571	393	50.218103	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	0.93339792	2.8379753	0.53984016	0.82102204	21504	26.426135	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	tumor_like	tumor_like	COL1A1	ITGA2	ECM-integrin	123.89286	11.57381	0.99761905	0.95952381	1286	10266.912	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	123.89286	7.3739404	0.99761905	0.79123274	393	5459.866	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	COL1A1	ITGA2	ECM-integrin	806.38169	11.57381	0.99975781	0.95952381	393	55776.734	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855715_NSCLC_P13	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	806.38169	7.3739404	0.99975781	0.79123274	21504	59319.639	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855716_NSCLC_P14	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	TGFB1	TGFBR1	TGFB	0.051152333	0.2	0.04272063	0.2	11	0.025421754	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855716_NSCLC_P14	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	TGFB1	TGFBR1	TGFB	0.051152333	0.26306914	0.04272063	0.15795391	9850	0.12373786	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855716_NSCLC_P14	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	TGFB1	TGFBR2	TGFB	0.051152333	0.4	0.04272063	0.4	11	0.050843509	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855716_NSCLC_P14	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	immune	TGFB1	TGFBR2	TGFB	0.051152333	0.095238095	0.04272063	0.095238095	58	0.019864338	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855716_NSCLC_P14	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	TGFB1	TGFBR2	TGFB	0.051152333	0.52670039	0.04272063	0.28892636	9850	0.24774011	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855716_NSCLC_P14	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	endothelial	TGFB1	TGFBR2	TGFB	0.051152333	4	0.04272063	1	4	0.32930601	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855716_NSCLC_P14	NSCLC	stdlib_marker_lr_pilot	immune	tumor_like	CXCL12	CXCR4	CXCL chemokine	0.095238095	0.4	0.047619048	0.2	4	0.06131192	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855716_NSCLC_P14	NSCLC	stdlib_marker_lr_pilot	immune	immune	CXCL12	CXCR4	CXCL chemokine	0.095238095	0.19047619	0.047619048	0.19047619	20	0.055229432	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855716_NSCLC_P14	NSCLC	stdlib_marker_lr_pilot	immune	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	0.095238095	0.14165261	0.047619048	0.10174255	58	0.055008937	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855716_NSCLC_P14	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	CXCL12	CXCR4	CXCL chemokine	0.70095559	0.4	0.30972456	0.2	11	0.69672369	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855716_NSCLC_P14	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	immune	CXCL12	CXCR4	CXCL chemokine	0.70095559	0.19047619	0.30972456	0.19047619	58	0.54441384	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855716_NSCLC_P14	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	0.70095559	0.14165261	0.30972456	0.10174255	9850	0.9130243	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855716_NSCLC_P14	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	CXCL9	CXCR3	CXCL chemokine	0.0073074761	0.012366498	0.0039347948	0.0095559303	9850	0.0008309624	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855716_NSCLC_P14	NSCLC	stdlib_marker_lr_pilot	immune	stroma_fibroblast	CCL2	CCR2	CCL chemokine	0.095238095	0.010680157	0.047619048	0.0095559303	58	0.0041474992	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855716_NSCLC_P14	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	CCL2	CCR2	CCL chemokine	0.15064643	0.010680157	0.10511523	0.0095559303	9850	0.014794617	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
