candidate_id	dataset	sample_id	cancer	sender_compartment	receiver_compartment	ligand	receptor	pathway	full_high	full_v3	no_null	no_external	no_recurrence	no_raw_score	no_annotation	equal_weight	rank_full_v3	rank_no_null	rank_no_external	rank_no_recurrence	rank_no_raw_score	rank_no_annotation	rank_equal_weight	rank_shift_no_null_vs_full	rank_shift_no_external_vs_full
GSE292299|GSM8855707_NSCLC_P5|endothelial|endothelial|EGF|EGFR|EGF/ERBB	GSE292299	GSM8855707_NSCLC_P5	NSCLC	endothelial	endothelial	EGF	EGFR	EGF/ERBB	False	0.67531	0.6159446041666667	0.594137088125	0.6768349058823528	0.7714622452941177	0.6947885227777778	0.612293804	1403	2355	1530	1292	926	1403	1808	952	127
GSE292299|GSM8855707_NSCLC_P5|tumor_like|tumor_like|HBEGF|EGFR|EGF/ERBB	GSE292299	GSM8855707_NSCLC_P5	NSCLC	tumor_like	tumor_like	HBEGF	EGFR	EGF/ERBB	False	0.862464	0.8109019891666668	0.828080026875	0.8381929664705882	0.912850385882353	0.9027378016666667	0.8033496720000001	303	891	310	322	217	303	493	588	7
GSE292299|GSM8855707_NSCLC_P5|tumor_like|immune|HBEGF|EGFR|EGF/ERBB	GSE292299	GSM8855707_NSCLC_P5	NSCLC	tumor_like	immune	HBEGF	EGFR	EGF/ERBB	False	0.513899	0.5924281891666667	0.3923733018749999	0.5065474205882352	0.5785588964705881	0.5154429349999999	0.519830082	2523	2557	2889	2716	2018	2523	2634	34	366
GSE292299|GSM8855707_NSCLC_P5|tumor_like|stroma_fibroblast|HBEGF|EGFR|EGF/ERBB	GSE292299	GSM8855707_NSCLC_P5	NSCLC	tumor_like	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	False	0.51309	0.6741635116666667	0.39136201374999996	0.50559562	0.519911574117647	0.5145440122222222	0.560293228	2529	1916	2896	2731	2401	2529	2235	-613	367
GSE292299|GSM8855707_NSCLC_P5|tumor_like|endothelial|HBEGF|EGFR|EGF/ERBB	GSE292299	GSM8855707_NSCLC_P5	NSCLC	tumor_like	endothelial	HBEGF	EGFR	EGF/ERBB	False	0.529329	0.4817313766666667	0.4116609224999999	0.6031318488235293	0.596419504117647	0.5325874866666667	0.47219672399999996	2369	3260	2725	1834	1935	2369	3030	891	356
GSE292299|GSM8855707_NSCLC_P5|immune|tumor_like|HBEGF|EGFR|EGF/ERBB	GSE292299	GSM8855707_NSCLC_P5	NSCLC	immune	tumor_like	HBEGF	EGFR	EGF/ERBB	False	0.668466	0.5889954224999999	0.7105828218750001	0.6295681458823529	0.70400275	0.6871847305555556	0.62873084	1431	2584	842	1565	1371	1431	1686	1153	-589
GSE292299|GSM8855707_NSCLC_P5|immune|immune|HBEGF|EGFR|EGF/ERBB	GSE292299	GSM8855707_NSCLC_P5	NSCLC	immune	immune	HBEGF	EGFR	EGF/ERBB	False	0.556544	0.6943063441666667	0.4456796081249999	0.47828668999999996	0.6352469176470589	0.5628263183333332	0.5920916820000001	2131	1799	2456	2936	1749	2131	1970	-332	325
GSE292299|GSM8855707_NSCLC_P5|immune|stroma_fibroblast|HBEGF|EGFR|EGF/ERBB	GSE292299	GSM8855707_NSCLC_P5	NSCLC	immune	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	False	0.422921	0.5398516416666668	0.27865110625	0.4779461394117646	0.4302077252941176	0.41435653888888885	0.44805292999999996	3251	2904	3624	2942	3229	3251	3208	-347	373
GSE292299|GSM8855707_NSCLC_P5|immune|endothelial|HBEGF|EGFR|EGF/ERBB	GSE292299	GSM8855707_NSCLC_P5	NSCLC	immune	endothelial	HBEGF	EGFR	EGF/ERBB	False	0.635405	0.6321220019166667	0.5442558714375	0.6102800354705882	0.7327037211764705	0.6504496635	0.6004300162	1606	2225	1827	1763	1228	1606	1903	619	221
GSE292299|GSM8855707_NSCLC_P5|stroma_fibroblast|tumor_like|HBEGF|EGFR|EGF/ERBB	GSE292299	GSM8855707_NSCLC_P5	NSCLC	stroma_fibroblast	tumor_like	HBEGF	EGFR	EGF/ERBB	False	0.737901	0.8167613641666667	0.672376198125	0.6916481864705882	0.7621695764705881	0.7643343983333333	0.743997828	1005	838	1063	1200	1008	1005	935	-167	58
GSE292299|GSM8855707_NSCLC_P5|stroma_fibroblast|immune|HBEGF|EGFR|EGF/ERBB	GSE292299	GSM8855707_NSCLC_P5	NSCLC	stroma_fibroblast	immune	HBEGF	EGFR	EGF/ERBB	False	0.300538	0.4612926141666667	0.125672430625	0.3535740523529412	0.3220733835294118	0.2783754938888889	0.347581946	3810	3321	4158	3594	3791	3810	3678	-489	348
GSE292299|GSM8855707_NSCLC_P5|stroma_fibroblast|stroma_fibroblast|HBEGF|EGFR|EGF/ERBB	GSE292299	GSM8855707_NSCLC_P5	NSCLC	stroma_fibroblast	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	False	0.792644	0.8064630691666668	0.740805346875	0.7560520911764707	0.833842865882353	0.8251603083333332	0.76622034	648	927	666	723	525	648	754	279	18
GSE292299|GSM8855707_NSCLC_P5|stroma_fibroblast|endothelial|HBEGF|EGFR|EGF/ERBB	GSE292299	GSM8855707_NSCLC_P5	NSCLC	stroma_fibroblast	endothelial	HBEGF	EGFR	EGF/ERBB	False	0.325349	0.32222616750000005	0.28168612562500006	0.36315556941176474	0.3513880782352941	0.3059432227777778	0.323787534	3715	3763	3611	3543	3659	3715	3791	48	-104
GSE292299|GSM8855707_NSCLC_P5|endothelial|tumor_like|HBEGF|EGFR|EGF/ERBB	GSE292299	GSM8855707_NSCLC_P5	NSCLC	endothelial	tumor_like	HBEGF	EGFR	EGF/ERBB	False	0.384217	0.23370422833333332	0.48027167125	0.4128047105882352	0.3850919211764705	0.37135259666666665	0.342294116	3435	3997	2226	3301	3491	3435	3699	562	-1209
GSE292299|GSM8855707_NSCLC_P5|endothelial|immune|HBEGF|EGFR|EGF/ERBB	GSE292299	GSM8855707_NSCLC_P5	NSCLC	endothelial	immune	HBEGF	EGFR	EGF/ERBB	False	0.313606	0.23660432558333333	0.3920070541875	0.27090859923529415	0.35879574352941174	0.2928951592777778	0.3084383178	3756	3992	2891	3887	3618	3756	3852	236	-865
GSE292299|GSM8855707_NSCLC_P5|endothelial|stroma_fibroblast|HBEGF|EGFR|EGF/ERBB	GSE292299	GSM8855707_NSCLC_P5	NSCLC	endothelial	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	False	0.190696	0.18361347833333333	0.23837017375000005	0.20474055588235293	0.17317025705882352	0.15632904333333336	0.220488142	4084	4062	3794	4060	4122	4084	4088	-22	-290
GSE292299|GSM8855707_NSCLC_P5|endothelial|endothelial|HBEGF|EGFR|EGF/ERBB	GSE292299	GSM8855707_NSCLC_P5	NSCLC	endothelial	endothelial	HBEGF	EGFR	EGF/ERBB	False	0.465574	0.40563841650000004	0.4569679723749999	0.4496953457647059	0.5359113670588235	0.4617493087777777	0.43560639719999994	2967	3482	2397	3095	2272	2967	3278	515	-570
GSE292299|GSM8855707_NSCLC_P5|tumor_like|tumor_like|COL1A1|ITGA2|ECM-integrin	GSE292299	GSM8855707_NSCLC_P5	NSCLC	tumor_like	tumor_like	COL1A1	ITGA2	ECM-integrin	False	0.770537	0.8617424241666668	0.7131708581249999	0.7300431605882352	0.768813214117647	0.8005963183333333	0.7828062219999999	792	475	827	923	942	792	645	-317	35
GSE292299|GSM8855707_NSCLC_P5|tumor_like|immune|COL1A1|ITGA2|ECM-integrin	GSE292299	GSM8855707_NSCLC_P5	NSCLC	tumor_like	immune	COL1A1	ITGA2	ECM-integrin	False	0.608136	0.6438802066666667	0.510170235	0.6566308099999999	0.6138918394117646	0.62015132	0.5926748639999999	1761	2131	2023	1403	1870	1761	1967	370	262
GSE292299|GSM8855707_NSCLC_P5|tumor_like|stroma_fibroblast|COL1A1|ITGA2|ECM-integrin	GSE292299	GSM8855707_NSCLC_P5	NSCLC	tumor_like	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	False	0.463108	0.6068300191666667	0.32888488937499993	0.5448328370588235	0.4105998823529411	0.45900879055555555	0.5016356319999999	2989	2438	3346	2411	3357	2989	2812	-551	357
GSE292299|GSM8855707_NSCLC_P5|tumor_like|endothelial|COL1A1|ITGA2|ECM-integrin	GSE292299	GSM8855707_NSCLC_P5	NSCLC	tumor_like	endothelial	COL1A1	ITGA2	ECM-integrin	False	0.622785	0.6198903091666668	0.528481441875	0.69347273	0.6284521188235294	0.6364279483333334	0.588004398	1674	2329	1919	1179	1773	1674	2005	655	245
GSE292299|GSM8855707_NSCLC_P5|immune|tumor_like|COL1A1|ITGA2|ECM-integrin	GSE292299	GSM8855707_NSCLC_P5	NSCLC	immune	tumor_like	COL1A1	ITGA2	ECM-integrin	False	0.683104	0.7006194766666667	0.6038798025	0.7056123623529411	0.7012535176470587	0.7034487133333333	0.6585283260000001	1344	1759	1468	1093	1385	1344	1502	415	124
GSE292299|GSM8855707_NSCLC_P5|immune|immune|COL1A1|ITGA2|ECM-integrin	GSE292299	GSM8855707_NSCLC_P5	NSCLC	immune	immune	COL1A1	ITGA2	ECM-integrin	False	0.674993	0.7465080491666667	0.593741776875	0.6176393194117648	0.7377512847058822	0.6944371349999999	0.677417402	1404	1426	1531	1698	1200	1404	1372	22	127
GSE292299|GSM8855707_NSCLC_P5|immune|stroma_fibroblast|COL1A1|ITGA2|ECM-integrin	GSE292299	GSM8855707_NSCLC_P5	NSCLC	immune	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	False	0.443378	0.5563446966666667	0.30422221749999995	0.5216209105882352	0.423024654117647	0.43708641555555555	0.466527902	3114	2799	3479	2625	3277	3114	3081	-315	365
GSE292299|GSM8855707_NSCLC_P5|immune|endothelial|COL1A1|ITGA2|ECM-integrin	GSE292299	GSM8855707_NSCLC_P5	NSCLC	immune	endothelial	COL1A1	ITGA2	ECM-integrin	False	0.528083	0.45985243249999996	0.535103199375	0.5232343829411764	0.5711816870588234	0.5312028438888888	0.49396749599999995	2380	3325	1880	2611	2044	2380	2872	945	-500
GSE292299|GSM8855707_NSCLC_P5|stroma_fibroblast|tumor_like|COL1A1|ITGA2|ECM-integrin	GSE292299	GSM8855707_NSCLC_P5	NSCLC	stroma_fibroblast	tumor_like	COL1A1	ITGA2	ECM-integrin	False	0.796379	0.8922230116666667	0.7454740837500001	0.7604461964705882	0.7777005411764705	0.8293102966666667	0.8109678060000001	615	232	632	681	866	615	436	-383	17
GSE292299|GSM8855707_NSCLC_P5|stroma_fibroblast|immune|COL1A1|ITGA2|ECM-integrin	GSE292299	GSM8855707_NSCLC_P5	NSCLC	stroma_fibroblast	immune	COL1A1	ITGA2	ECM-integrin	False	0.551438	0.6990411916666667	0.43929739375	0.5899269594117645	0.5082508229411765	0.5571532388888889	0.59190622	2178	1774	2502	1971	2518	2178	1972	-404	324
GSE292299|GSM8855707_NSCLC_P5|stroma_fibroblast|stroma_fibroblast|COL1A1|ITGA2|ECM-integrin	GSE292299	GSM8855707_NSCLC_P5	NSCLC	stroma_fibroblast	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	True	0.927773	0.8933475366666666	0.9097161675000001	0.9150269811764706	0.9314875435294117	0.97530326	0.877226902	62	223	62	71	86	62	70	161	0
GSE292299|GSM8855707_NSCLC_P5|stroma_fibroblast|endothelial|COL1A1|ITGA2|ECM-integrin	GSE292299	GSM8855707_NSCLC_P5	NSCLC	stroma_fibroblast	endothelial	COL1A1	ITGA2	ECM-integrin	False	0.535659	0.6727430541666667	0.419573790625	0.5909714111764706	0.48864297999999995	0.5396211472222222	0.57086771	2309	1925	2658	1961	2701	2309	2138	-384	349
GSE292299|GSM8855707_NSCLC_P5|endothelial|tumor_like|COL1A1|ITGA2|ECM-integrin	GSE292299	GSM8855707_NSCLC_P5	NSCLC	endothelial	tumor_like	COL1A1	ITGA2	ECM-integrin	False	0.628209	0.6575323566666668	0.5352608325	0.6410298023529412	0.6670853952941176	0.6424540733333334	0.609537178	1641	2028	1879	1490	1570	1641	1824	387	238
GSE292299|GSM8855707_NSCLC_P5|endothelial|immune|COL1A1|ITGA2|ECM-integrin	GSE292299	GSM8855707_NSCLC_P5	NSCLC	endothelial	immune	COL1A1	ITGA2	ECM-integrin	False	0.536443	0.5353929925	0.5455539993749999	0.45463905823529416	0.6061263576470587	0.540492443888889	0.535918096	2303	2924	1820	3069	1905	2303	2488	621	-483
GSE292299|GSM8855707_NSCLC_P5|endothelial|stroma_fibroblast|COL1A1|ITGA2|ECM-integrin	GSE292299	GSM8855707_NSCLC_P5	NSCLC	endothelial	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	False	0.447473	0.5675702341666666	0.309341040625	0.48722294058823523	0.4591341470588235	0.44163648055555554	0.47418820000000006	3088	2728	3455	2872	2971	3088	3015	-360	367
GSE292299|GSM8855707_NSCLC_P5|endothelial|endothelial|COL1A1|ITGA2|ECM-integrin	GSE292299	GSM8855707_NSCLC_P5	NSCLC	endothelial	endothelial	COL1A1	ITGA2	ECM-integrin	False	0.621628	0.6261245266666667	0.527035525	0.6136804935294118	0.7011220052941176	0.6351426888888889	0.59054314	1680	2278	1928	1735	1386	1680	1982	598	248
GSE292299|GSM8855708_NSCLC_P6|tumor_like|tumor_like|TGFB1|TGFBR1|TGFB	GSE292299	GSM8855708_NSCLC_P6	NSCLC	tumor_like	tumor_like	TGFB1	TGFBR1	TGFB	True	0.908987	0.8620383516666668	0.88623427875	0.8929263799999999	0.9314875435294117	0.95443047	0.8521795539999999	141	471	144	152	87	141	180	330	3
GSE292299|GSM8855708_NSCLC_P6|tumor_like|immune|TGFB1|TGFBR1|TGFB	GSE292299	GSM8855708_NSCLC_P6	NSCLC	tumor_like	immune	TGFB1	TGFBR1	TGFB	False	0.537712	0.7063999366666667	0.4221399925	0.554170974117647	0.5065161152941176	0.5419022155555556	0.588722632	2290	1720	2639	2344	2563	2290	1998	-570	349
GSE292299|GSM8855708_NSCLC_P6|tumor_like|stroma_fibroblast|TGFB1|TGFBR1|TGFB	GSE292299	GSM8855708_NSCLC_P6	NSCLC	tumor_like	stroma_fibroblast	TGFB1	TGFBR1	TGFB	False	0.597618	0.6899857941666667	0.497021975625	0.6442559776470588	0.5689718864705882	0.6084639783333334	0.610468354	1831	1825	2115	1480	2059	1831	1822	-6	284
GSE292299|GSM8855708_NSCLC_P6|tumor_like|endothelial|TGFB1|TGFBR1|TGFB	GSE292299	GSM8855708_NSCLC_P6	NSCLC	tumor_like	endothelial	TGFB1	TGFBR1	TGFB	False	0.536464	0.6740845941666667	0.42057994562499995	0.5527026947058823	0.527858665882353	0.5405155072222222	0.571940942	2302	1917	2650	2353	2325	2302	2133	-385	348
GSE292299|GSM8855708_NSCLC_P6|immune|tumor_like|TGFB1|TGFBR1|TGFB	GSE292299	GSM8855708_NSCLC_P6	NSCLC	immune	tumor_like	TGFB1	TGFBR1	TGFB	False	0.525126	0.6837910341666668	0.4064076306249999	0.5393640452941175	0.5076684117647058	0.5279178938888889	0.571125236	2411	1865	2771	2467	2544	2411	2137	-546	360
GSE292299|GSM8855708_NSCLC_P6|immune|immune|TGFB1|TGFBR1|TGFB	GSE292299	GSM8855708_NSCLC_P6	NSCLC	immune	immune	TGFB1	TGFBR1	TGFB	False	0.738854	0.8111387316666667	0.67356792375	0.6927698105882353	0.7672601176470587	0.7653937099999999	0.741663202	993	888	1051	1186	966	993	959	-105	58
GSE292299|GSM8855708_NSCLC_P6|immune|stroma_fibroblast|TGFB1|TGFBR1|TGFB	GSE292299	GSM8855708_NSCLC_P6	NSCLC	immune	stroma_fibroblast	TGFB1	TGFBR1	TGFB	False	0.490867	0.5980902766666667	0.3635842075	0.5578831758823529	0.46903513705882355	0.4898526288888889	0.511145488	2750	2506	3115	2316	2884	2750	2725	-244	365
GSE292299|GSM8855708_NSCLC_P6|immune|endothelial|TGFB1|TGFBR1|TGFB	GSE292299	GSM8855708_NSCLC_P6	NSCLC	immune	endothelial	TGFB1	TGFBR1	TGFB	False	0.547647	0.5562657825	0.559558426875	0.4874275388235294	0.5849654182352941	0.5529408238888889	0.551956262	2214	2800	1742	2869	1992	2214	2325	586	-472
GSE292299|GSM8855708_NSCLC_P6|stroma_fibroblast|tumor_like|TGFB1|TGFBR1|TGFB	GSE292299	GSM8855708_NSCLC_P6	NSCLC	stroma_fibroblast	tumor_like	TGFB1	TGFBR1	TGFB	False	0.539799	0.7060448216666667	0.42474813625	0.5566256976470588	0.5092215082352941	0.5442205655555556	0.589588332	2270	1723	2619	2331	2490	2270	1990	-547	349
GSE292299|GSM8855708_NSCLC_P6|stroma_fibroblast|immune|TGFB1|TGFBR1|TGFB	GSE292299	GSM8855708_NSCLC_P6	NSCLC	stroma_fibroblast	immune	TGFB1	TGFBR1	TGFB	False	0.516859	0.6634114566666667	0.39607344249999993	0.5492455935294117	0.49271985823529413	0.5187319488888888	0.556801772	2488	1984	2857	2371	2667	2488	2278	-504	369
GSE292299|GSM8855708_NSCLC_P6|stroma_fibroblast|stroma_fibroblast|TGFB1|TGFBR1|TGFB	GSE292299	GSM8855708_NSCLC_P6	NSCLC	stroma_fibroblast	stroma_fibroblast	TGFB1	TGFBR1	TGFB	False	0.829819	0.8545809666666667	0.7872738400000001	0.7997871435294117	0.8436123435294118	0.8664656355555556	0.808866686	415	528	426	439	493	415	449	113	11
GSE292299|GSM8855708_NSCLC_P6|stroma_fibroblast|endothelial|TGFB1|TGFBR1|TGFB	GSE292299	GSM8855708_NSCLC_P6	NSCLC	stroma_fibroblast	endothelial	TGFB1	TGFBR1	TGFB	False	0.46539	0.6000631316666667	0.33173698874999996	0.50830148	0.4572765235294117	0.46154399	0.49939302799999996	2969	2487	3326	2706	2985	2969	2827	-482	357
GSE292299|GSM8855708_NSCLC_P6|endothelial|tumor_like|TGFB1|TGFBR1|TGFB	GSE292299	GSM8855708_NSCLC_P6	NSCLC	endothelial	tumor_like	TGFB1	TGFBR1	TGFB	False	0.362164	0.41658775249999996	0.32770483937499995	0.38685945705882346	0.34769947411764707	0.3468487461111111	0.38937581200000004	3533	3457	3352	3430	3673	3533	3504	-76	-181
GSE292299|GSM8855708_NSCLC_P6|endothelial|immune|TGFB1|TGFBR1|TGFB	GSE292299	GSM8855708_NSCLC_P6	NSCLC	endothelial	immune	TGFB1	TGFBR1	TGFB	False	0.551425	0.49875710250000005	0.5642817018749999	0.5310886599999999	0.59078953	0.5571392905555556	0.5250912320000001	2179	3190	1713	2543	1953	2179	2594	1011	-466
GSE292299|GSM8855708_NSCLC_P6|endothelial|stroma_fibroblast|TGFB1|TGFBR1|TGFB	GSE292299	GSM8855708_NSCLC_P6	NSCLC	endothelial	stroma_fibroblast	TGFB1	TGFBR1	TGFB	False	0.421892	0.4177714650000001	0.40236470875	0.4571275694117647	0.41713202470588234	0.4132130744444445	0.419831616	3258	3454	2811	3059	3315	3258	3367	196	-447
GSE292299|GSM8855708_NSCLC_P6|endothelial|endothelial|TGFB1|TGFBR1|TGFB	GSE292299	GSM8855708_NSCLC_P6	NSCLC	endothelial	endothelial	TGFB1	TGFBR1	TGFB	False	0.722651	0.6996725066666667	0.6533133	0.6933144782352941	0.8072711405882352	0.7473896000000001	0.67782824	1102	1769	1177	1181	612	1102	1371	667	75
GSE292299|GSM8855708_NSCLC_P6|tumor_like|tumor_like|TGFB1|TGFBR2|TGFB	GSE292299	GSM8855708_NSCLC_P6	NSCLC	tumor_like	tumor_like	TGFB1	TGFBR2	TGFB	True	0.92685	0.8918087116666666	0.9085620487500001	0.9139407517647059	0.9314875435294117	0.9742773766666667	0.875995842	66	236	67	76	88	66	74	170	1
GSE292299|GSM8855708_NSCLC_P6|tumor_like|immune|TGFB1|TGFBR2|TGFB	GSE292299	GSM8855708_NSCLC_P6	NSCLC	tumor_like	immune	TGFB1	TGFBR2	TGFB	False	0.548704	0.6944839016666667	0.43587942625	0.5867100488235294	0.5082508229411765	0.5541150455555556	0.5882603879999999	2204	1798	2533	2014	2519	2204	2001	-406	329
GSE292299|GSM8855708_NSCLC_P6|tumor_like|stroma_fibroblast|TGFB1|TGFBR2|TGFB	GSE292299	GSM8855708_NSCLC_P6	NSCLC	tumor_like	stroma_fibroblast	TGFB1	TGFBR2	TGFB	False	0.571727	0.7328559016666667	0.46465842625000003	0.5941883235294118	0.527858665882353	0.5796963788888889	0.618957988	2018	1529	2352	1931	2326	2018	1755	-489	334
GSE292299|GSM8855708_NSCLC_P6|tumor_like|endothelial|TGFB1|TGFBR2|TGFB	GSE292299	GSM8855708_NSCLC_P6	NSCLC	tumor_like	endothelial	TGFB1	TGFBR2	TGFB	False	0.408351	0.4605626574999999	0.385438493125	0.44119701352941176	0.3709959211764706	0.3981675494444445	0.43445672599999996	3316	3323	2942	3141	3557	3316	3284	7	-374
GSE292299|GSM8855708_NSCLC_P6|immune|tumor_like|TGFB1|TGFBR2|TGFB	GSE292299	GSM8855708_NSCLC_P6	NSCLC	immune	tumor_like	TGFB1	TGFBR2	TGFB	False	0.586582	0.7576152166666666	0.48322791249999997	0.592057642352941	0.5474665105882353	0.5962025888888889	0.63876544	1906	1341	2206	1946	2188	1906	1622	-565	300
GSE292299|GSM8855708_NSCLC_P6|immune|immune|TGFB1|TGFBR2|TGFB	GSE292299	GSM8855708_NSCLC_P6	NSCLC	immune	immune	TGFB1	TGFBR2	TGFB	False	0.737685	0.8333925191666666	0.6721064493750001	0.6913943052941176	0.7501760564705882	0.7640946216666666	0.7522055059999999	1007	696	1065	1202	1104	1007	869	-311	58
GSE292299|GSM8855708_NSCLC_P6|immune|stroma_fibroblast|TGFB1|TGFBR2|TGFB	GSE292299	GSM8855708_NSCLC_P6	NSCLC	immune	stroma_fibroblast	TGFB1	TGFBR2	TGFB	False	0.530662	0.6776160041666667	0.413327513125	0.5654847188235294	0.4989322441176471	0.5340689005555556	0.570805674	2350	1896	2707	2245	2629	2350	2139	-454	357
GSE292299|GSM8855708_NSCLC_P6|immune|endothelial|TGFB1|TGFBR2|TGFB	GSE292299	GSM8855708_NSCLC_P6	NSCLC	immune	endothelial	TGFB1	TGFBR2	TGFB	False	0.557103	0.5390230425	0.571378846875	0.5181604829411764	0.5886540223529411	0.5634478638888889	0.5480630599999999	2129	2908	1669	2646	1967	2129	2359	779	-460
GSE292299|GSM8855708_NSCLC_P6|stroma_fibroblast|tumor_like|TGFB1|TGFBR2|TGFB	GSE292299	GSM8855708_NSCLC_P6	NSCLC	stroma_fibroblast	tumor_like	TGFB1	TGFBR2	TGFB	False	0.610635	0.7977035991666667	0.513294199375	0.6007474811764706	0.5670743535294117	0.6229281772222222	0.670836146	1747	1009	2004	1861	2076	1747	1424	-738	257
GSE292299|GSM8855708_NSCLC_P6|stroma_fibroblast|immune|TGFB1|TGFBR2|TGFB	GSE292299	GSM8855708_NSCLC_P6	NSCLC	stroma_fibroblast	immune	TGFB1	TGFBR2	TGFB	False	0.479509	0.6275647091666667	0.349386401875	0.5445205352941176	0.4348670147058823	0.47723235722222224	0.5202035819999999	2853	2262	3208	2416	3203	2853	2630	-591	355
GSE292299|GSM8855708_NSCLC_P6|stroma_fibroblast|stroma_fibroblast|TGFB1|TGFBR2|TGFB	GSE292299	GSM8855708_NSCLC_P6	NSCLC	stroma_fibroblast	stroma_fibroblast	TGFB1	TGFBR2	TGFB	False	0.775402	0.8698508516666666	0.71925217875	0.7357667564705882	0.768813214117647	0.8060019366666665	0.789292964	760	410	794	877	943	760	588	-350	34
GSE292299|GSM8855708_NSCLC_P6|stroma_fibroblast|endothelial|TGFB1|TGFBR2|TGFB	GSE292299	GSM8855708_NSCLC_P6	NSCLC	stroma_fibroblast	endothelial	TGFB1	TGFBR2	TGFB	False	0.499329	0.6390269866666667	0.3741612	0.5286223064705883	0.4893091382352941	0.4992544	0.53584464	2657	2172	3021	2562	2687	2657	2489	-485	364
GSE292299|GSM8855708_NSCLC_P6|endothelial|tumor_like|TGFB1|TGFBR2|TGFB	GSE292299	GSM8855708_NSCLC_P6	NSCLC	endothelial	tumor_like	TGFB1	TGFBR2	TGFB	False	0.439897	0.5131392025	0.424870901875	0.4587020258823529	0.39060376411764713	0.4332185794444444	0.47651796199999996	3134	3100	2617	3051	3475	3134	3000	-34	-517
GSE292299|GSM8855708_NSCLC_P6|endothelial|immune|TGFB1|TGFBR2|TGFB	GSE292299	GSM8855708_NSCLC_P6	NSCLC	endothelial	immune	TGFB1	TGFBR2	TGFB	False	0.552374	0.5289417625	0.5654680518749999	0.5322052247058823	0.5705992758823528	0.5581938238888888	0.540658102	2167	2984	1708	2539	2050	2167	2440	817	-459
GSE292299|GSM8855708_NSCLC_P6|endothelial|stroma_fibroblast|TGFB1|TGFBR2|TGFB	GSE292299	GSM8855708_NSCLC_P6	NSCLC	endothelial	stroma_fibroblast	TGFB1	TGFBR2	TGFB	False	0.518068	0.6196535666666667	0.39758492999999995	0.5702760129411764	0.505422514117647	0.5200754933333334	0.535527422	2474	2330	2844	2186	2575	2474	2491	-144	370
GSE292299|GSM8855708_NSCLC_P6|endothelial|endothelial|TGFB1|TGFBR2|TGFB	GSE292299	GSM8855708_NSCLC_P6	NSCLC	endothelial	endothelial	TGFB1	TGFBR2	TGFB	False	0.736535	0.6810093116666667	0.67066903875	0.729257134117647	0.8171721305882351	0.7628169233333333	0.675438938	1013	1879	1070	931	583	1013	1391	866	57
GSE292299|GSM8855708_NSCLC_P6|tumor_like|tumor_like|CXCL12|CXCR4|CXCL chemokine	GSE292299	GSM8855708_NSCLC_P6	NSCLC	tumor_like	tumor_like	CXCL12	CXCR4	CXCL chemokine	False	0.728296	0.8353456441666667	0.6603699731250001	0.68034821	0.7377512847058822	0.7536621983333334	0.748487478	1078	679	1141	1280	1201	1078	903	-399	63
GSE292299|GSM8855708_NSCLC_P6|tumor_like|immune|CXCL12|CXCR4|CXCL chemokine	GSE292299	GSM8855708_NSCLC_P6	NSCLC	tumor_like	immune	CXCL12	CXCR4	CXCL chemokine	False	0.502853	0.6994752191666667	0.378566809375	0.5131609194117647	0.4703940964705882	0.5031704972222222	0.567831	2622	1772	2986	2673	2853	2622	2161	-850	364
GSE292299|GSM8855708_NSCLC_P6|tumor_like|stroma_fibroblast|CXCL12|CXCR4|CXCL chemokine	GSE292299	GSM8855708_NSCLC_P6	NSCLC	tumor_like	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	False	0.515514	0.6677714641666667	0.39439295312499995	0.5672717994117646	0.4684527258823529	0.5172381805555556	0.55830958	2508	1950	2874	2223	2905	2508	2262	-558	366
GSE292299|GSM8855708_NSCLC_P6|tumor_like|endothelial|CXCL12|CXCR4|CXCL chemokine	GSE292299	GSM8855708_NSCLC_P6	NSCLC	tumor_like	endothelial	CXCL12	CXCR4	CXCL chemokine	False	0.459066	0.6440972241666667	0.323831993125	0.4420379535294118	0.47757716941176465	0.4545173272222222	0.518248076	3016	2130	3379	3135	2805	3016	2651	-886	363
GSE292299|GSM8855708_NSCLC_P6|immune|tumor_like|CXCL12|CXCR4|CXCL chemokine	GSE292299	GSM8855708_NSCLC_P6	NSCLC	immune	tumor_like	CXCL12	CXCR4	CXCL chemokine	False	0.522006	0.6895912241666667	0.40250694812499993	0.5356928147058823	0.4999029294117647	0.5244506205555555	0.572465058	2446	1827	2810	2503	2618	2446	2131	-619	364
GSE292299|GSM8855708_NSCLC_P6|immune|immune|CXCL12|CXCR4|CXCL chemokine	GSE292299	GSM8855708_NSCLC_P6	NSCLC	immune	immune	CXCL12	CXCR4	CXCL chemokine	False	0.770295	0.8430989591666668	0.7128686593750001	0.7297587382352941	0.7816888847058823	0.8003276972222223	0.77336361	794	620	829	927	694	794	704	-174	35
